CountyFIPS,shel_crop,shel_crop_pc,shel_prop,shel_prop_pc,shel_injur,shel_injur_pc,shel_fatal,shel_fatal_pc,shel_dura,shel_yr_total
27053,0,0,3911446.795,3.20526,0,0,0,0,1,16
27055,4618.12,0.23528,380018.06,19.80859,0,0,0,0,1.5,18
27057,0,0,85164.08,5.00053,0,0,0,0,1,15
27059,0,0,38024.32,0.99423,0,0,0,0,1,7
27061,0,0,0,0,0,0,0,0,1,8
27063,0,0,25563.81,2.33908,0,0,0,0,1,15
27065,0,0,26680.315000000002,1.646835,0,0,0,0,1,8
27067,0,0,156480.74,3.676285,0,0,0,0,1,12
27069,0,0,37655.94,7.69745,0,0,0,0,2,17
27071,0,0,32662.64,2.54065,0,0,0,0,1,5
27073,50000,7.47943,52619.22,7.67492,0,0,0,0,1,9
27075,0,0,201621.385,18.530375,1,9e-5,0,0,1,6
27077,0,0,32680.445,7.725849999999999,0,0,0,0,1.5,10
27079,0,0,206182.43,7.43965,0,0,0,0,1,11
27081,0,0,69636.59,11.501445,0,0,0,0,1,12
27083,0,0,37045.81,1.48448,0,0,0,0,1,16
27085,0,0,96365.29,2.68031,0,0,0,0,1,13
27087,0,0,25009.41,4.915385,0,0,0,0,1,12
27089,0,0,39103.97,3.88094,0,0,0,0,1,16
27091,0,0,481566.67,23.308055000000003,0,0,0,0,2,8
27093,0,0,229539.56,9.95293,0,0,0,0,1,13
27095,0,0,41595.28,1.75998,0,0,0,0,1,7
27097,0,0,1021215.43,31.02112,0,0,0,0,1,5
27099,5319.03,0.13804,155192.495,4.0134,0,0,0,0,2,20
27101,0,0,86656.82,9.87819,0,0,0,0,2,15
27103,0,0,65669.83,1.9792550000000002,0,0,0,0,1,12
27105,0,0,158154.98,7.75802,0,0,0,0,1,17
27107,0,0,87971.32,11.70298,0,0,0,0,2,17
27109,18282.120000000003,0.13642500000000002,281535.575,2.083085,0,0,0,0,2,20
27111,0,0,108219.64499999999,1.88388,0,0,0,0,1,16
27113,0,0,10536.34,0.76007,0,0,0,0,1,11
27115,0,0,334017.12,11.23956,0,0,0,0,1,5
27117,0,0,39650.880000000005,4.12168,0,0,0,0,2,14
27119,0,0,34148.885,1.109885,0,0,0,0,2,18
27121,0,0,168709.87,15.403735000000001,0,0,0,0,1,12
27123,0,0,435880.52,0.8704,0,0,0,0,1,13
27125,0,0,17158.41,4.21169,0,0,0,0,2,9
27127,0,0,190691.535,11.975774999999999,0,0,0,0,1.5,10
27129,0,0,512393.95,35.14362,0,0,0,0,1,11
27131,0,0,623921.24,9.543285000000001,0,0,0,0,1.5,10
27133,0,0,31578.82,3.33708,0,0,0,0,2,13
27135,0,0,70940.71,4.41036,0,0,0,0,2,13
27137,0,0,39613.5,0.20032,1,0,0,0,1,17
27139,0,0,494906.73,3.89737,0,0,0,0,1,13
27141,0,0,138611.47,1.55305,0,0,0,0,1,9
27143,0,0,138650.91,9.07223,0,0,0,0,1,9
27145,0,0,577719.08,3.68982,0,0,0,0,1,15
27147,0,0,2528720.51,69.14173,0,0,0,0,4,7
27149,0,0,803.4150000000001,0.08222,0,0,0,0,1,8
27151,0,0,57881.14,6.19712,0,0,0,0,1,9
27153,0,0,111375.67499999999,4.516525,0,0,0,0,1,10
27155,0,0,6015013.62,1637.18389,0,0,0,0,4,1
27157,4082.83,0.19037,82254.97,3.76057,0,0,0,0,1,19
27159,10207.05,0.7524,37655.94,2.79762,0,0,0,0,1,13
27161,0,0,105363.35,5.53815,0,0,0,0,1,7
27163,0,0,338211.98,1.40024,0,0,0,0,1,15
27165,0,0,103988.18,8.85986,0,0,0,0,1,7
27167,0,0,37655.94,5.56828,0,0,0,0,1,17
27169,677.81,0.0137,96255.85,1.87538,0,0,0,0,1,19
27171,0,0,266713.45499999996,2.229015,0,0,0,0,1,14
27173,0,0,1109207.3,103.27815,0,0,0,0,1,9
28001,0,0,237910.935,7.27275,0,0,0,0,2,20
28003,0,0,98636.5,2.81216,0,0,0,0,1,15
28005,0,0,44915.91,3.22997,0,0,0,0,1,17
28007,0,0,267213.815,14.10427,0,0,0,0,2,20
28009,0,0,34586.33,4.21078,0,0,0,0,1,15
28011,0,0,564355.385,15.85038,0,0,0,0,2,20
28013,0,0,59337.854999999996,4.02077,0,0,0,0,1,16
28015,13404.375,1.297345,155226.61,14.788055,0,0,0,0,1.5,20
28017,0,0,96127.19,5.036,0,0,0,0,1,15
28019,0,0,98390.41500000001,10.303149999999999,0,0,0,0,1,20
28021,0,0,149209.67,15.80583,0,0,0,0,1,20
28023,0,0,408379.135,25.74271,0,0,0,0,1.5,20
28025,0,0,174540.58,8.79741,0,0,0,0,1,19
28027,0,0,71430.95999999999,2.50619,0,0,0,0,1,18
28029,0,0,392573.505,13.589265000000001,0,0,0,0,2,20
28031,0,0,305720.82999999996,16.323050000000002,0,0,0,0,2,20
28033,0,0,183511.535,1.2014749999999998,0,0,0,0,1,20
28035,0,0,914043.3999999999,12.19077,0,0,0,0,2,20
28037,0,0,107804.45499999999,13.173335,0,0,0,0,1,20
28039,0,0,40197.13,1.75748,0,0,0,0,1,15
28041,0,0,67390.845,4.724965,0,0,0,0,1,20
28043,0,0,497869.175,22.488715,0,0,0,0,2,20
28045,0,0,79840.21,1.78442,0,0,0,0,1,17
28047,0,0,876934.2,4.83983,0,0,0,0,1,17
28049,12589.57,0.05057,1467463.205,5.95465,0,0,0,0,2,20
28051,1743.985,0.085955,261698.75,13.323675,0,0,0,0,1.5,20
28053,0,0,125825.70000000001,13.73429,0,0,0,0,1.5,20
28055,0,0,78420.955,50.6068,0,0,0,0,2,20
28057,0,0,58789.75,2.5424350000000002,0,0,0,0,1,18
28059,0,0,127522.55,0.95067,0,0,0,0,1,19
28061,0,0,450012.37,25.93998,0,0,0,0,1.5,20
28063,0,0,167534.765,18.890055,0,0,0,0,1.5,20
28065,0,0,261389.83000000002,20.488945,0,0,0,0,2,20
28067,13115.76,0.19604,1057733.955,15.584695,1,1e-5,0,0,2,20
28069,0,0,283208.205,27.885465000000003,0,0,0,0,2,20
28071,0,0,115126.94,2.297825,0,0,0,0,1,18
28073,0,0,919716.665,17.815575000000003,0,0,0,0,2,20
28075,0,0,609094.585,7.787424999999999,0,0,0,0,2,20
28077,0,0,264142.395,20.490655,0,0,0,0,1,20
28079,0,0,863127.405,37.667725000000004,0,0,0,0,1.5,20
28081,0,0,128497.11,1.69164,0,0,0,0,1,19
28083,0,0,362033,10.30515,0,0,0,0,2,20
28085,0,0,556897.005,17.42136,0,0,0,0,2,20
28087,0,0,1084464.76,18.196640000000002,0,0,0,0,2,20
28089,0,0,912595.48,9.521339999999999,0,0,0,0,2,20
28091,0,0,484348.175,19.06234,0,0,0,0,2,20
28093,0,0,63215.2,1.96504,0,0,0,0,1,19
28095,0,0,135579.24,3.6446,0,0,0,0,1,19
28097,0,0,252194.05,22.139415,0,0,0,0,1,20
28099,0,0,452379.95499999996,15.505939999999999,0,0,0,0,2,20
28101,526.19,0.024195,748187.9500000001,34.338175,0,0,0,0,2,20
28103,0,0,389179.115,34.68378,0,0,0,0,2,20
28105,0,0,224696.325,5.217645,0,0,0,0,2,20
28107,0,0,172549.46000000002,4.9279399999999995,0,0,0,0,1,18
28109,0,0,171406.515,3.302135,0,0,0,0,1.5,18
28111,0,0,57915.2,4.72862,0,0,0,0,1,18
28113,0,0,67303.96,1.749825,0,0,0,0,1,18
28115,0,0,111338.38,3.95294,0,0,0,0,1,17
28117,0,0,52844.4,2.0644,0,0,0,0,1,17
28119,0,0,61494.39,7.270835,0,0,0,0,1,12
28121,0,0,1424262.295,10.760525,0,0,0,0,2,20
28123,0,0,1081717.545,40.980990000000006,0,0,0,0,2,20
28125,0,0,116639.52,20.669909999999998,0,0,0,0,1.5,20
28127,0,0,400138.865,14.44734,0,0,0,0,2,20
28129,0,0,478323.745,30.425605,0,0,0,0,1.5,20
28131,0,0,83882.705,5.922985000000001,0,0,0,0,1,18
28133,0,0,343959.70999999996,11.369015000000001,0,0,0,0,1.5,20
28135,0,0,76144.84,5.36798,0,0,0,0,1,17
28137,0,0,39103.55,1.53335,0,0,0,0,1,19
28139,0,0,75934.2,3.63579,0,0,0,0,1,18
28141,0,0,96248.59,5.09548,0,0,0,0,1,17
28143,0,0,40061.07,4.4587,0,0,0,0,1,18
28145,0,0,59716.98,2.31506,0,0,0,0,1,19
28147,0,0,115227.2,7.68796,0,0,0,0,1,17
28149,0,0,1121772.96,23.048344999999998,0,0,0,0,2,20
28151,2112.645,0.034265,493614.005,9.16043,0,0,0,0,2,20
28153,0,0,77619.84,3.67136,0,0,0,0,1,18
28155,0,0,215923.85499999998,22.076875,0,0,0,0,1,20
28157,0,0,168393.4,16.68672,0,0,0,0,1,15
28159,1052.38,0.05745,396931.28,20.67673,0,0,0,0,2,19
28161,0,0,26718.940000000002,2.0718300000000003,0,0,0,0,1,14
28163,54079.795,1.9763950000000001,486268.91,17.482705,0,0,0,0,2,20
29001,0,0,21538.16,0.850725,0,0,0,0,1,14
29003,0,0,8175.9400000000005,0.476885,0,0,0,0,1,12
29005,0,0,6291.42,1.09006,0,0,0,0,1,13
29007,0,0,0,0,1.86,7e-5,0,0,6,11
29009,0,0,754923.22,21.674115,0,0,0,0,1.5,20
29011,0,0,226626.925,18.60586,0,0,0,0,1,20
29013,0,0,32623.91,1.9837,0,0,0,0,2,11
29015,0,0,72350.755,4.02142,0,0,0,0,1,20
29017,0,0,327754.265,26.431919999999998,0,0,0,0,2,20
29019,0,0,51035.25,0.28906,4.84,3e-5,0,0,4,15
29021,0,0,36135.225,0.41801,0,0,0,0,1,14
29023,0,0,272715.935,6.664545,0,0,0,0,3,20
29025,0,0,16901.16,1.8802,0,0,0,0,1,11
29027,0,0,9884.215,0.229815,1.045,2.5e-5,0,0,4,16
29029,0,0,578401.73,13.496485,0,0,0,0,1.5,20
29031,0,0,384391.83,5.49119,0,0,0,0,14,20
29033,0,0,30605.27,3.00022,0,0,0,0,1,11
29035,0,0,95946.3,15.45776,0,0,0,0,2,19
29037,0,0,63155.235,0.732665,0,0,0,0,1,16
29039,0,0,107243.48499999999,7.9513549999999995,0,0,0,0,1,18
29041,0,0,2816.86,0.34123,0,0,0,0,5,9
29043,0,0,428362.95999999996,6.8850549999999995,0,0,0,0,1.5,20
29045,0,0,65785.78,9.023055,0,0,0,0,1,16
29047,0,0,168434.64,0.90661,0,0,0,0,1,17
29049,0,0,3831.54,0.18663,0,0,0,0,1,13
29051,0,0,10776.785,0.14871,1.045,1.5000000000000002e-5,0,0,4,14
29053,0,0,13951.88,0.80656,0,0,0,0,1,11
29055,0,0,34479.924999999996,1.517035,2.0500000000000003,8.5e-5,0,0,4,14
29057,0,0,256805.43,34.40126,0,0,0,0,1,17
29059,0,0,433643.81,26.27507,0,0,0,0,2,17
29061,0,0,10599.365,1.300835,0,0,0,0,1,12
29063,0,0,3448.045,0.26752,0,0,0,0,1,10
29065,0,0,437655.43,30.96473,0,0,0,0,2,15
29067,0,0,217048.52,16.29099,0,0,0,0,1,19
29069,0,0,83031.33,2.56483,0,0,0,0,1,19
29071,0,0,5844.755,0.057940000000000005,2,2e-5,0,0,3.5,16
29073,0,0,7467.91,0.486365,1.475,9.5e-5,0,0,4.5,14
29075,0,0,4804.35,0.74304,0,0,0,0,1,11
29077,0,0,922573.31,3.564045,0,0,0,0,2,20
29079,0,0,7037.545,0.6899,0,0,0,0,1,10
29081,0,0,6685.28,0.76238,0,0,0,0,1,13
29083,0,0,14873.49,0.66435,0,0,0,0,1,13
29085,0,0,116433.63,12.15002,0,0,0,0,1,19
29087,0,0,10543.720000000001,2.210765,0,0,0,0,1,10
29089,0,0,9259.935,0.9136,0,0,0,0,2,10
29091,0,0,398735.47,10.877225,0,0,0,0,1,20
29093,0,0,2774.26,0.26399,3.12,3.0000000000000003e-4,0,0,5,12
29095,0,0,657855.605,0.9951599999999999,0,0,1,0,4,18
29097,0,0,1139893.145,9.65534,0,0,0,0,1,20
29099,0,0,17495.77,0.086855,0.5700000000000001,0,0.64,0,4,16
29101,0,0,51151.99,1.03404,0,0,0,0,1,16
29103,0,0,2317.04,0.57854,2.24,5.5e-4,0,0,4,9
29105,0,0,639425.4,18.11594,0,0,0,0,1,19
29107,0,0,8855.35,0.270775,0,0,0,0,1,14
29109,0,0,976403.08,26.51756,0,0,0,0,1,19
29111,0,0,42252.91,4.07139,2.24,2.2e-4,0,0,4,11
29113,0,0,3487.97,0.06543,2.24,5e-5,0,0,5,15
29115,0,0,28707.300000000003,2.2117,0,0,0,0,1,10
29117,0,0,17678.02,1.2254800000000001,0,0,0,0,1,14
29119,0,0,193001.1,8.36843,0,0,0,0,2,19
29121,0,0,15801.71,1.02065,0,0,0,0,1,11
29123,0,0,0,0,1.86,1.6e-4,0,0,4,13
29125,0,0,256472.285,29.470475,0,0,0,0,2,16
29127,0,0,11777.99,0.40753,1.86,7e-5,0,0,4,13
29129,0,0,3721.8950000000004,1.0497649999999998,0,0,0,0,1.5,6
29131,0,0,142006.84,6.27682,0,0,0,0,1,19
29133,0,0,117381.11,8.54489,0,0,0,0,3,19
29135,0,0,579.26,0.038425,2.0500000000000003,1.35e-4,0,0,5,10
29137,0,0,0,0,2.19,2.3500000000000002e-4,0,0,3.5,10
29139,0,0,535.365,0.04484,2.0500000000000003,1.7500000000000003e-4,0,0,5,12
29141,0,0,70988.465,3.52007,0,0,0,0,1,20
29143,0,0,76417.035,4.117905,0,0,0,0,4,20
29145,0,0,710513.175,13.30683,0,0,0,0,2,20
29147,0,0,12628.61,0.55364,0,0,0,0,1,15
29149,0,0,166775.48,16.098545,0,0,0,0,1,18
29151,0,0,0,0,2.0500000000000003,1.55e-4,0,0,5,10
29153,0,0,233135.95,24.93647,0,0,0,0,1,18
29155,0,0,89558.86,5.07416,0,0,0,0,1,19
29157,0,0,97208.75,5.43384,0,0,0,0,4,18
29159,0,0,45918.009999999995,1.145435,0,0,0,0,1,14
29161,0,0,390571.985,9.954925,0,0,0,0,1,18
29163,0,0,8050.755,0.43954000000000004,1.475,8e-5,0,0,4,12
29165,0,0,42252.91,0.55287,0,0,0,0,1,17
29167,0,0,388108.28500000003,12.61384,0,0,0,0,1,20
29169,0,0,462650.985,9.895835,0,0,0,0,1,20
29171,0,0,11092.07,2.15799,0,0,0,0,1,9
29173,0,0,0,0,1.86,1.9e-4,0,0,4,11
29175,0,0,22457.95,0.94112,0,0,0,0,1,15
29177,0,0,31929.47,1.36119,0,0,0,0,1,13
29179,0,0,5792.6,0.91728,1.86,2.8e-4,0,0,4,11
29181,0,0,223070.15,16.53351,0,0,0,0,2,19
29183,0,0,63968.365,0.186045,6.725,2e-5,0,0,6.5,20
29185,0,0,80357.9,8.762525,0,0,0,0,1,20
29186,0,0,1070.73,0.0597,2.24,1.3e-4,0,0,6,13
29187,0,0,0,0,7.45,1.3e-4,0,0,6,13
29189,0,0,298769.41500000004,0.29742999999999997,21.68,2.5e-5,1.7,0,7,20
29195,0,0,145976.69,6.40754,0,0,0,0,3,9
29197,0,0,8565.8,1.96508,0,0,0,0,2,7
29199,0,0,89763.4,18.633225,0,0,0,0,1,12
29201,0,0,243524.70500000002,5.99755,0,0,0,0,4,20
29203,0,0,127717.87,15.48846,0,0,0,0,2,17
29205,0,0,0,0,3.24,4.9e-4,0,0,4,9
29207,0,0,153382.36,5.144125,0,0,0,0,2,20
29209,0,0,1004847.88,36.53195,0,0,0,0,1,19
29211,0,0,8436,1.2388949999999999,0,0,0,0,1,10
29213,0,0,268227.04,7.55782,0,0,0,0,2,19
29215,0,0,444239.85,19.497609999999998,0,0,0,0,1,18
29217,0,0,93600.76999999999,4.638195,0,0,0,0,1,20
29219,0,0,0,0,4.77,1.6e-4,0,0,5,11
29221,0,0,0,0,6.645,2.8000000000000003e-4,0,0,5,10
29223,0,0,104057.93,7.96707,0,0,0,0,3,19
29225,0,0,402538.44,12.59546,0,0,0,0,1,19
29227,0,0,13319.41,6.590485,0,0,0,0,1.5,6
29229,0,0,158467.36,8.59834,0,0,0,0,1,19
29510,0,0,0,0,12.34,4e-5,1.4,0,7,19
30001,0,0,21727.605,2.36504,2.5,2.7e-4,0,0,1,4
30003,0,0,93460.72,7.412695,0,0,0.5,4e-5,1,8
30005,0,0,107088.10500000001,15.497535,0,0,0,0,1,6
30007,0,0,19916.97,4.56183,0.25,6e-5,0,0,1,3
30009,0,0,434445.28,44.70522,0,0,0,0,2,7
30011,0,0,354845.35,310.72272,0,0,0,0,2,3
30013,0,0,48043.295,0.5927,0,0,0,0,1,10
30015,0,0,64572.28,12.42453,0,0,0,0,1,6
30017,0,0,285973.54,24.44427,0,0,0,0,1,7
30019,0,0,21165.845,11.71764,0,0,0,0,1.5,10
30021,0,0,79799.18,9.29952,0,0,0,0,2,15
30023,0,0,8019.865,0.883205,0,0,0,0,1.5,16
30025,0,0,425139.835,152.343615,0,0,0,0,1.5,4
30027,0,0,49599.380000000005,4.08362,0,0,0,0,1,6
30029,0,0,56638.11,0.6177,0,0,0,0,2,17
30031,0,0,114551.615,1.49464,0,0,0,0,1,10
30033,0,0,85658.04,66.81594,0,0,0,0,2,13
30035,0,0,11861.62,0.89549,0,0,0,0,2,9
30037,0,0,55444.59,66.00546,0,0,0,0,9,1
30039,0,0,11401.44,3.8178650000000003,0,0,0,0,2,14
30041,0,0,209607.55,12.2937,0,0,0,0,1,5
30043,0,0,67373.86,6.49888,0,0,0,0,2,3
30045,0,0,32833.97,15.632069999999999,0,0,0,0,1.5,4
30047,0,0,20830.94,0.72823,0,0,0,0,1,17
30049,0,0,88625.32,1.43526,0,0,0,0,2,10
30051,0,0,3376.18,1.59126,0,0,0,0,1,4
30053,0,0,16068.38,0.830365,0,0,0,0,1,16
30055,0,0,54652.91,31.382915,0,0,0,0,1,14
30057,0,0,7242.54,1.05377,0,0,0,0,1,7
30059,0,0,48989.565,27.487085,0,0,0,0,1.5,4
30061,0,0,16375.414999999999,3.85018,0,0,0,0,1.5,8
30063,0,0,54941.97,0.51084,0.5,0,0,0,1,19
30065,0,0,321355.39,70.28771,0,0,0,0,1,5
30067,0,0,72077.96,4.64959,0,0,0.25,2e-5,1,6
30069,0,0,29943.94,59.17775,0,0,0,0,2,11
30071,0,0,83843.02,17.86936,0,0,0,0,2,15
30073,0,0,9181.58,1.53318,0,0,0,0,2,9
30075,0,0,133067,76.03829,0,0,0,0,1,5
30077,0,0,5090.32,0.72543,0,0,0,0,2,13
30079,0,0,18363.16,16.03162,0,0,0,0,2,11
30081,0,0,75610.75,1.90001,0,0,0,0,2,15
30083,0,0,78195.18,8.59382,0,0,0,0,1,15
30085,0,0,162673.69,15.77365,0,0,0,0,1,17
30087,0,0,249500.63,26.64466,0,0,0,0,2,9
30089,0,0,29585.09,2.90477,0,0,0,0,2,15
30091,0,0,15644.95,4.293805,0,0,0,0,1.5,12
30093,0,0,6192.945,0.18423499999999998,0,0,0,0,2,14
30095,0,0,60410.56,7.33179,0,0,0,0,3,8
30097,0,0,1320449.93,362.164,0,0,0,0,8,5
30099,0,0,35635.53,5.74413,0,0,0,0,2,8
30101,0,0,21955.335,4.333245,0,0,0,0,1.5,6
30103,0,0,459079.12,524.06292,0,0,0,0,1,1
30105,0,0,28224.65,3.941745,0,0,0,0,2,18
30107,0,0,26518.345,11.326515,0,0,0,0,1,2
30109,0,0,15964.73,17.40974,0,0,0,0,2,13
30111,0,0,2027.91,0.01566,0,0,0,0,1,9
30113,0,0,218609.1,13.8404,0.17,1e-5,0,0,3,1
31001,1860251.53,55.82318,1156896.46,39.49935,0,0,0,0,2,19
31003,0,0,96518.305,13.898489999999999,0,0,0,0,1,10
31005,0,0,17379.655,43.669555,0,0,0,0,1,16
31007,0,0,25000,33.69272,0,0,0,0,1,9
31009,5281.8,10.60602,27368.18,56.0166,0,0,0,0,1,17
31011,0,0,80507.56999999999,13.781725,0,0,0,0,1,10
31013,0,0,73658.88,6.113160000000001,0,0,0,0,1,10
31015,6602.25,2.94875,53536.27,26.51623,0,0,0,0,2,17
31017,11263.93,3.62166,187763.91999999998,57.17385,0,0,0,0,1,16
31019,4461820.09,98.314825,1664511.19,36.572545,0,0,0,0,2,20
31021,0,0,38106.08,5.351185,0,0,0,0,1.5,10
31023,0,0,6685.28,0.79587,0,0,0,0,1,13
31025,0,0,31571.53,1.23752,0,0,0,0,2,13
31027,0,0,277065.495,30.60385,0,0,0,0,1,8
31029,34662.73,8.72018,106300.55,27.85654,0,0,0,0,1,19
31031,31179.12,5.24019,257834.34,41.94474,0,0,0,0,1,19
31033,0,0,45541.895,4.780875,0,0,0,0,1,10
31035,4291462.26,632.40638,1008523.33,143.56204,0,0,0,0,2,19
31037,0,0,447012.53,43.82476,0,0,0,0,2,7
31039,0,0,151454.685,15.283529999999999,0,0,0,0,2.5,8
31041,74859.84,6.33064,317033.66,29.33324,0,0,0,0,1,19
31043,0,0,51916.975000000006,2.646335,0,0,0,0,1,12
31045,0,0,44360.54,4.90986,0,0,0,0,1,9
31047,4510391.785,186.03544,855290.62,35.885305,0,0,0,0,2,20
31049,13556.14,6.80871,55575.03,30.22024,0,0,0,0,1,19
31051,0,0,65045.775,10.88418,0,0,0,0,1,12
31053,0,0,30418.66,0.84002,0,0,0,0,2,13
31055,0,0,1810519.09,3.64076,0,0,0.03,0,2,15
31057,0,0,129175.06,66.27761,0,0,0,0,1,9
31059,2323909.85,358.29452,711697.39,111.34189,0,0,0,0,2,19
31061,813860.04,263.47039,275481.09,88.12575,0,0,0,0,2,19
31063,56103.36,21.054725,68884.26000000001,23.631790000000002,0,0,0,0,1,18
31065,2235062.64,461.31324,367424.92,71.05491,0,0,0,0,2,19
31067,0,0,793981.79,34.41471,0,0,0,0,2,11
31069,22184.16,10.03808,97443.21,52.87206,0,0,0,0,1,17
31071,11438.94,5.60458,177473.17,95.10888,0,0,0,0,1,15
31073,2333652.22,1003.72138,192015.44,94.72888,0,0,0,0,2,17
31075,0,0,25617.175,37.9048,0,0,0,0,1,16
31077,247969.915,104.71443,251600.78,100.269995,0,0,0,0,2,20
31079,3094103.52,55.376554999999996,665044.3,12.123125,0,0,0,0,3,20
31081,2066927.79,225.40107,621959.18,67.67782,0,0,0,0,2,19
31083,951408.47,263.47314,155407.98,42.176585,0,0,0,0,2,20
31085,30767.84,30.343955,95553.255,93.308925,0,0,0,0,1,18
31087,0,0,10707.25,3.72685,0,0,0,0,1,13
31089,44774.825,4.31864,516111.81999999995,45.543800000000005,0,0,0,0,1,20
31091,0,0,24357.9,34.119479999999996,0,0,0,0,1,18
31093,1404297.84,217.28266,421378.85,66.8643,0,0,0,0,2,19
31095,0,0,109727.31,14.53149,0,0,0,0,1,17
31097,0,0,120300.27,23.8549,0,0,0,0,1,9
31099,1135238.73,174.04404,106334.51000000001,15.877805000000002,0,0,0,0,2,20
31101,28370.559999999998,3.581285,137768.91,16.90347,0,0,0,0,1,20
31103,18559,21.16192,27962.23,31.88396,0,0,0,0,2,15
31105,0,0,19765.17,5.52717,0,0,0,0,1,11
31107,0,0,310489.69,36.18339,0,0,0,0,3,7
31109,0,0,278385.03,1.02823,0,0,0,0,1,17
31111,92538.93,2.6867650000000003,409389.845,12.008320000000001,0,0,0,0,2,20
31113,10563.6,14.45089,49761.73,67.98051,0,0,0,0,1,19
31115,14264.055,20.693485000000003,47382.49,70.59818,0,0,0,0,1,16
31117,0,0,29568.54,60.02488,0,0,0,0,1,15
31119,0,0,413627.84,11.70948,0,0,0,0,1.5,10
31121,1220052.67,152.86965,340924.2,42.34031,0,0,0,0,2,19
31123,0,0,76457.64,14.31255,0,0,0,0,1,11
31125,319294.66,87.28668,242367.36,60.72848,0,0,0,0,2,17
31127,0,0,86910.44,11.48546,0,0,0,0,3,11
31129,1071740.33,220.54147,404745.48,90.93361,0,0,0,0,2,17
31131,0,0,92795.01,6.03121,0,0,0,0,1,15
31133,0,0,121784.97,45.07875,0,0,0,0,1.5,6
31135,20414.1,7.0248100000000004,72425.37,22.79678,0,0,0,0,1,19
31137,1743985.83,193.08966,316090.07,34.40623,0,0,0,0,2,19
31139,0,0,33354.18,4.39084,0,0,0,0,2,8
31141,0,0,159337.245,5.000385,0,0,0,0,1.5,14
31143,1510586.615,283.32614,346751.78,65.699015,0,0,0,0,2,18
31145,0,0,43618.494999999995,4.026535,0,0,0,0,1,14
31147,0,0,116442.775,13.57177,0,0,0,0,2.5,14
31149,20158.870000000003,13.26427,130991.88999999998,87.72178,0,0,0,0,1,18
31151,0,0,166963.15999999997,12.39129,0,0,0,0,4,14
31153,0,0,147532.91499999998,1.06762,0,0,0,0,2.5,10
31155,0,0,120114.23,5.74187,0,0,0,0,2,15
31157,0,0,109886.415,3.022965,0,0,0,0,1,10
31159,0,0,28853.32,1.72694,0,0,0,0,2.5,12
31161,17818.425,2.951925,66109.61,12.035535,0,0,0,0,1,20
31163,924314.94,295.11971,194691.11,62.98645,0,0,0,0,2,19
31165,0,0,14084.3,10.06741,0,0,0,0,1,9
31167,0,0,98590.11,15.41434,0,0,0,0,1,15
31169,2466294.6399999997,458.53895,553705.135,99.146465,0,0,0,0,2,20
31171,0,0,47536.2,75.75985,0,0,0,0,1,17
31173,0,0,5792.6,0.80363,0,0,0,0,1,9
31175,1446192.74,335.17664,495773.83499999996,113.23051000000001,0,0,0,0,1.5,20
31177,0,0,742177.91,39.74392,0,0,0,0,2,11
31179,0,0,27112.28,2.83809,0,0,0,0,1,9
31181,1166165.795,330.73425499999996,321041.075,82.124385,0,0,0,0,2,18
31183,9966.085000000001,12.591109999999999,57418.104999999996,66.428425,0,0,0,0,1,16
31185,1500295.725,107.03899000000001,704593.9650000001,49.745015,0,0,0,0,2,20
32001,0,0,19658.62,0.813555,0,0,0,0,1,14
32003,0,0,2747829.74,1.74696,2,0,6,0,2,19
32005,0,0,96057.655,2.27283,0,0,0,0,2,20
32007,0,0,36604.61,0.74591,0,0,0,0,1,17
32009,0,0,32128.074999999997,36.878924999999995,0,0,0,0,1,12
32011,0,0,5408.52,2.8917900000000003,0,0,0,0,1,10
32013,0,0,8824.975,0.53262,0,0,0,0,1,12
32015,0,0,3808.795,0.686335,0,0,0,0,1,8
32017,0,0,71000,13.59372,0,0,0,0,1,15
32019,0,0,118493.275,3.44951,0.125,0,0,0,2,20
32021,0,0,12811.51,2.710355,0,0,0,0,1,14
32023,0,0,74438.47,1.84324,0,0,0,0,1,18
32027,0,0,18205.3,3.3558000000000003,0,0,0,0,1,14
32029,0,0,52213.805,16.40196,0,0,0,0,2,20
32031,0,0,169883.315,0.45869499999999996,0.585,0,0,0,2,20
32033,0,0,9471.46,0.9992,0,0,0,0,1,11
32510,0,0,62865.22,1.19836,0,0,0,0,2,21
33001,0,0,139213.14,2.29135,0.14,0,0,0,1,15
33003,0,0,180188.81,3.7883649999999998,0,0,0,0,2,16
33005,0,0,358038.87,4.65505,0,0,0,0,2,17
33007,0,0,151873.375,4.639595,0,0,0,0,2,16
33009,0,0,854150.79,10.87121,0,0,0,0,2,17
33011,0,0,540162.58,1.34169,0,0,0,0,2,19
33013,0,0,144850.75,1.06003,0,0,0,0,2,17
33015,0,0,193933.97,0.6785,0,0,0,0,2,19
33017,0,0,317473.89,2.68602,0,0,0,0,2,13
33019,0,0,226097.065,5.194895,0,0,0,0,2,14
34001,0,0,1335827.08,4.941965,1,0,0,0,3,20
34003,0,0,210125.485,0.22759,2,0,0,0,1,18
34005,0,0,1680361.365,3.74597,1.335,0,0,0,2.5,20
34007,0,0,934066.28,1.8238949999999998,1,0,0,0,2,18
34009,0,0,467146.01,4.83088,2,2e-5,0,0,2,19
34011,0,0,408864.37,2.6044650000000003,0.345,0,0,0,2,18
34013,0,0,88738.78,0.110735,0.5,0,0,0,1,18
