"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"30000","Montana state total","7","CA5N","1901","811","        Repair and maintenance",273690,300439,299093,305714,345199,353078,344217,318736,317420,331264,350397,370155,378871,393854
"30000","Montana state total","7","CA5N","1902","812","        Personal and laundry services",154710,176597,177989,189754,213172,237351,234173,209267,209544,221787,228673,257654,258573,269855
"30000","Montana state total","7","CA5N","1903","813","        Religious, grantmaking, civic, professional, and similar organizations",194645,216454,220978,234863,246872,269987,287294,309529,318302,325441,333545,350683,348655,366554
"30000","Montana state total","7","CA5N","1904","814","        Private households",27303,26121,28235,29165,28655,29579,31934,32822,29071,25224,26529,20649,21273,24308
"30000","Montana state total","7","CA5N","2000","...","    Government and government enterprises",3361026,3567190,3865400,4051568,4250128,4422629,4648341,4878633,5059984,5192537,5312442,5412527,5345668,5464173
"30000","Montana state total","7","CA5N","2001","...","      Federal, civilian",767293,827980,907780,954027,995818,1018329,1060120,1084615,1134899,1186207,1199233,1194379,1159493,1181524
"30000","Montana state total","7","CA5N","2002","...","      Military",232773,282601,341558,357817,384334,383238,384305,402087,418062,427767,424069,433026,421553,414108
"30000","Montana state total","7","CA5N","2010","...","      State and local",2360960,2456609,2616062,2739724,2869976,3021062,3203916,3391931,3507023,3578563,3689140,3785122,3764622,3868541
"30000","Montana state total","7","CA5N","2011","...","        State government",881057,928928,1003053,1029057,1087524,1157784,1236632,1333348,1357869,1349519,1400858,1456055,1461164,1512674
"30000","Montana state total","7","CA5N","2012","...","        Local government",1479903,1527681,1613009,1710667,1782452,1863278,1967284,2058583,2149154,2229044,2288282,2329067,2303458,2355867
"30001","Beaverhead, MT","7","CA5N","10","...","Personal income",214839,212026,224525,237828,248477,250174,273828,288978,284901,285128,309329,331931,340413,357888
"30001","Beaverhead, MT","7","CA5N","20","...","Population (persons) 2/",9058,9018,8924,8908,8904,9012,9028,9166,9200,9248,9212,9356,9308,9345
"30001","Beaverhead, MT","7","CA5N","30","...","Per capita personal income (dollars)",23718,23511,25160,26698,27906,27760,30331,31527,30968,30831,33579,35478,36572,38297
"30001","Beaverhead, MT","7","CA5N","35","...","Earnings by place of work",135366,132715,141402,150394,162715,161000,174065,171080,170650,168884,175512,192582,212143,227026
"30001","Beaverhead, MT","7","CA5N","36","...","  less: Contributions for government social insurance 3/",14903,15511,16408,16895,17921,19472,21531,21745,21828,21192,19673,20327,23614,24500
"30001","Beaverhead, MT","7","CA5N","37","...","    Employee and self-employed contributions for government social insurance",7649,7897,8281,8594,9298,10061,11020,11176,11389,10919,9005,9281,12132,12702
"30001","Beaverhead, MT","7","CA5N","38","...","    Employer contributions for government social insurance",7254,7614,8127,8301,8623,9411,10511,10569,10439,10273,10668,11046,11482,11798
"30001","Beaverhead, MT","7","CA5N","42","...","  plus: Adjustment for residence 4/",-206,-833,-1533,-2234,-3049,-3981,-5100,-5931,-6169,-5822,-6000,-7601,-7486,-7754
"30001","Beaverhead, MT","7","CA5N","45","...","  equals: Net earnings by place of residence",120257,116371,123461,131265,141745,137547,147434,143404,142653,141870,149839,164654,181043,194772
"30001","Beaverhead, MT","7","CA5N","46","...","  plus: Dividends, interest, and rent 5/",56386,56412,60805,63211,61305,63199,72942,84884,77062,72923,88270,94247,84832,87817
"30001","Beaverhead, MT","7","CA5N","47","...","  plus: Personal current transfer receipts",38196,39243,40259,43352,45427,49428,53452,60690,65186,70335,71220,73030,74538,75299
"30001","Beaverhead, MT","7","CA5N","50","...","  Wages and salaries",81837,86503,90610,92275,97256,104621,114876,116395,117149,113203,116507,123098,130042,134282
"30001","Beaverhead, MT","7","CA5N","60","...","  Supplements to wages and salaries",21761,23590,25498,26779,27858,29657,31925,32264,32217,33181,35330,36731,36845,37513
"30001","Beaverhead, MT","7","CA5N","61","...","    Employer contributions for employee pension and insurance funds 6/",14507,15976,17371,18478,19235,20246,21414,21695,21778,22908,24662,25685,25363,25715
"30001","Beaverhead, MT","7","CA5N","62","...","    Employer contributions for government social insurance",7254,7614,8127,8301,8623,9411,10511,10569,10439,10273,10668,11046,11482,11798
"30001","Beaverhead, MT","7","CA5N","70","...","  Proprietors' income 7/",31768,22622,25294,31340,37601,26722,27264,22421,21284,22500,23675,32753,45256,55231
"30001","Beaverhead, MT","7","CA5N","71","...","    Farm proprietors' income",7923,90,2289,7047,12181,-992,1337,-3105,-5403,225,3430,9749,22547,30918
"30001","Beaverhead, MT","7","CA5N","72","...","    Nonfarm proprietors' income",23845,22532,23005,24293,25420,27714,25927,25526,26687,22275,20245,23004,22709,24313
"30001","Beaverhead, MT","7","CA5N","81","111-112","  Farm earnings",15587,8262,9746,15261,21535,8215,12423,7289,5821,9993,12999,23125,37680,46234
"30001","Beaverhead, MT","7","CA5N","82","...","  Nonfarm earnings",119779,124453,131656,135133,141180,152785,161642,163791,164829,158891,162513,169457,174463,180792
"30001","Beaverhead, MT","7","CA5N","90","113-814","    Private nonfarm earnings",82657,85644,87897,89570,93886,104260,111549,114915,113976,109673,110639,116512,120796,126857
"30001","Beaverhead, MT","7","CA5N","100","113-115","      Forestry, fishing, and related activities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"30001","Beaverhead, MT","7","CA5N","101","113","        Forestry and logging",155,200,194,180,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
