"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"33000","New Hampshire state total","1","CA5N","1500","61","      Educational services",659121,759196,827201,894288,905709,954267,1006160,1057316,1121595,1123148,1151898,1197472,1245008,1315876
"33000","New Hampshire state total","1","CA5N","1600","62","      Health care and social assistance",3064344,3344302,3547308,3794580,3997600,4275834,4554452,4947048,5221686,5382817,5523839,5516779,5649255,5796091
"33000","New Hampshire state total","1","CA5N","1601","621","        Ambulatory health care services",1476901,1614386,1711739,1858677,1969263,2070422,2219965,2410742,2521363,2610372,2691694,2715595,2780033,2836364
"33000","New Hampshire state total","1","CA5N","1602","622","        Hospitals",967485,1056998,1123859,1205735,1268184,1394356,1491464,1635872,1760202,1801397,1851807,1820655,1872144,1937045
"33000","New Hampshire state total","1","CA5N","1603","623","        Nursing and residential care facilities",327735,357012,375278,402971,426782,461818,484227,525499,545786,563295,571934,570629,581047,589255
"33000","New Hampshire state total","1","CA5N","1604","624","        Social assistance",292223,315906,336432,327197,333371,349238,358796,374935,394335,407753,408404,409900,416031,433427
"33000","New Hampshire state total","1","CA5N","1700","71","      Arts, entertainment, and recreation",270013,284824,305908,337121,320683,334387,343839,323557,318209,326288,335258,350651,383763,394574
"33000","New Hampshire state total","1","CA5N","1701","711","        Performing arts, spectator sports, and related industries",98679,103574,113248,130565,117913,122899,135326,107077,99196,101598,105103,109134,120341,124404
"33000","New Hampshire state total","1","CA5N","1702","712","        Museums, historical sites, and similar institutions",11187,11533,12261,12221,12078,12365,12995,13613,13588,14622,14890,14444,15607,15722
"33000","New Hampshire state total","1","CA5N","1703","713","        Amusement, gambling, and recreation industries",160147,169717,180399,194335,190692,199123,195518,202867,205425,210068,215265,227073,247815,254448
"33000","New Hampshire state total","1","CA5N","1800","72","      Accommodation and food services",990355,1034240,1090498,1170555,1178938,1217937,1236911,1220165,1208602,1243261,1308809,1384470,1437723,1516472
"33000","New Hampshire state total","1","CA5N","1801","721","        Accommodation",243107,247181,254624,279107,269697,270434,278842,273040,233806,248510,269674,284966,308802,322692
"33000","New Hampshire state total","1","CA5N","1802","722","        Food services and drinking places",747248,787059,835874,891448,909241,947503,958069,947125,974796,994751,1039135,1099504,1128921,1193780
"33000","New Hampshire state total","1","CA5N","1900","81","      Other services (except public administration)",1136123,1280058,1305834,1383031,1481084,1601905,1599531,1535693,1531429,1586081,1628434,1710756,1717606,1798115
"33000","New Hampshire state total","1","CA5N","1901","811","        Repair and maintenance",507833,565083,559528,591408,649205,707772,682240,631629,632083,670233,702465,742720,735335,762592
"33000","New Hampshire state total","1","CA5N","1902","812","        Personal and laundry services",326846,361522,376187,407545,450017,493151,488103,451864,445649,467158,471838,500206,512573,538544
"33000","New Hampshire state total","1","CA5N","1903","813","        Religious, grantmaking, civic, professional, and similar organizations",257243,310094,321833,332591,329730,345100,367596,386650,393587,396245,398607,410255,410655,429857
"33000","New Hampshire state total","1","CA5N","1904","814","        Private households",44201,43359,48286,51487,52132,55882,61592,65550,60110,52445,55524,57575,59043,67122
"33000","New Hampshire state total","1","CA5N","2000","...","    Government and government enterprises",3662676,3933559,4360465,4612391,4824096,5060782,5325770,5589422,5765719,6277696,5923842,5919387,5823234,5965577
"33000","New Hampshire state total","1","CA5N","2001","...","      Federal, civilian",512126,544446,578695,632874,658075,683911,726469,736766,729905,751070,755451,765281,767697,796489
"33000","New Hampshire state total","1","CA5N","2002","...","      Military",65581,86559,124420,127331,139836,130971,132444,157940,186265,191969,182188,173366,166764,158650
"33000","New Hampshire state total","1","CA5N","2010","...","      State and local",3084969,3302554,3657350,3852186,4026185,4245900,4466857,4694716,4849549,5334657,4986203,4980740,4888773,5010438
"33000","New Hampshire state total","1","CA5N","2011","...","        State government",952236,1020686,1142264,1178018,1189281,1261277,1346445,1438216,1517702,1659145,1532274,1516516,1486195,1529582
"33000","New Hampshire state total","1","CA5N","2012","...","        Local government",2132733,2281868,2515086,2674168,2836904,2984623,3120412,3256500,3331847,3675512,3453929,3464224,3402578,3480856
"33001","Belknap, NH","1","CA5N","10","...","Personal income",1824438,1875886,1928991,2108220,2210450,2352443,2469617,2562180,2512580,2571360,2748767,2921476,2937803,3071250
"33001","Belknap, NH","1","CA5N","20","...","Population (persons) 2/",57597,58609,59497,60170,60287,60105,60109,60239,60171,60109,60253,60394,60201,60305
"33001","Belknap, NH","1","CA5N","30","...","Per capita personal income (dollars)",31676,32007,32422,35038,36665,39139,41086,42534,41757,42778,45620,48374,48800,50929
"33001","Belknap, NH","1","CA5N","35","...","Earnings by place of work",1143835,1201530,1244203,1336490,1400310,1459346,1478961,1463484,1437670,1441578,1453048,1483351,1509949,1562486
"33001","Belknap, NH","1","CA5N","36","...","  less: Contributions for government social insurance 3/",123674,128249,134223,146229,154132,158682,164088,165423,164439,165151,151800,153542,175220,180960
"33001","Belknap, NH","1","CA5N","37","...","    Employee and self-employed contributions for government social insurance",68145,71358,74443,80006,85323,88260,92464,93435,91692,91175,75529,76494,98680,103293
"33001","Belknap, NH","1","CA5N","38","...","    Employer contributions for government social insurance",55529,56891,59780,66223,68809,70422,71624,71988,72747,73976,76271,77048,76540,77667
"33001","Belknap, NH","1","CA5N","42","...","  plus: Adjustment for residence 4/",160322,176358,196539,227135,255277,284460,313631,336715,302961,334107,389256,427622,428071,460638
"33001","Belknap, NH","1","CA5N","45","...","  equals: Net earnings by place of residence",1180483,1249639,1306519,1417396,1501455,1585124,1628504,1634776,1576192,1610534,1690504,1757431,1762800,1842164
"33001","Belknap, NH","1","CA5N","46","...","  plus: Dividends, interest, and rent 5/",386455,347354,337285,385001,383942,416229,462505,493990,462912,462970,564391,651205,637741,664331
"33001","Belknap, NH","1","CA5N","47","...","  plus: Personal current transfer receipts",257500,278893,285187,305823,325053,351090,378608,433414,473476,497856,493872,512840,537262,564755
"33001","Belknap, NH","1","CA5N","50","...","  Wages and salaries",788252,810767,840827,904723,950472,988240,1017527,1025819,990388,974186,984954,995247,1022934,1066092
"33001","Belknap, NH","1","CA5N","60","...","  Supplements to wages and salaries",177139,188331,205326,224070,238245,246083,253475,259868,272491,284800,274973,262359,263252,261616
"33001","Belknap, NH","1","CA5N","61","...","    Employer contributions for employee pension and insurance funds 6/",121610,131440,145546,157847,169436,175661,181851,187880,199744,210824,198702,185311,186712,183949
"33001","Belknap, NH","1","CA5N","62","...","    Employer contributions for government social insurance",55529,56891,59780,66223,68809,70422,71624,71988,72747,73976,76271,77048,76540,77667
"33001","Belknap, NH","1","CA5N","70","...","  Proprietors' income 7/",178444,202432,198050,207697,211593,225023,207959,177797,174791,182592,193121,225745,223763,234778
"33001","Belknap, NH","1","CA5N","71","...","    Farm proprietors' income",-428,-741,56,499,455,-87,-315,-831,-821,-427,417,1439,2280,1141
"33001","Belknap, NH","1","CA5N","72","...","    Nonfarm proprietors' income",178872,203173,197994,207198,211138,225110,208274,178628,175612,183019,192704,224306,221483,233637
"33001","Belknap, NH","1","CA5N","81","111-112","  Farm earnings",852,932,1685,2196,1915,1614,1785,930,671,816,1371,2911,3809,2842
"33001","Belknap, NH","1","CA5N","82","...","  Nonfarm earnings",1142983,1200598,1242518,1334294,1398395,1457732,1477176,1462554,1436999,1440762,1451677,1480440,1506140,1559644
"33001","Belknap, NH","1","CA5N","90","113-814","    Private nonfarm earnings",998999,1037096,1056889,1142570,1190583,1234270,1241778,1214724,1179312,1168849,1200595,1232898,1264351,1312828
"33001","Belknap, NH","1","CA5N","100","113-115","      Forestry, fishing, and related activities",3018,3616,3448,3294,3309,3970,"(D)",3395,3357,"(D)","(D)","(D)",4038,4544
"33001","Belknap, NH","1","CA5N","101","113","        Forestry and logging","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1428,"(D)","(D)","(D)","(D)"
"33001","Belknap, NH","1","CA5N","102","114","        Fishing, hunting and trapping",606,1215,1284,1213,1098,1334,1400,1366,1309,1766,1433,1826,1741,1869
"33001","Belknap, NH","1","CA5N","103","115","        Support activities for agriculture and forestry","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"33001","Belknap, NH","1","CA5N","200","21","      Mining, quarrying, and oil and gas extraction","(D)","(D)","(D)",1582,4314,4309,"(D)","(D)",4281,"(D)","(D)","(D)","(D)",3655
"33001","Belknap, NH","1","CA5N","201","211","        Oil and gas extraction","(L)",96,99,126,124,172,138,56,"(L)",86,81,82,60,65
"33001","Belknap, NH","1","CA5N","202","212","        Mining (except oil and gas)","(D)","(D)","(D)",1456,4190,4137,"(D)","(D)",4268,"(D)","(D)","(D)","(D)","(D)"
"33001","Belknap, NH","1","CA5N","203","213","        Support activities for mining",0,0,0,0,0,0,0,0,0,0,0,"(D)","(D)","(D)"
"33001","Belknap, NH","1","CA5N","300","22","      Utilities",8718,9247,9499,10346,12069,12870,13225,14888,14477,15118,15804,14698,16210,15780
"33001","Belknap, NH","1","CA5N","400","23","      Construction","(D)","(D)","(D)","(D)","(D)",128958,"(D)","(D)",107917,103038,104842,"(D)","(D)",118241
"33001","Belknap, NH","1","CA5N","401","236","        Construction of buildings",30698,"(D)",37921,37636,41168,"(D)",47533,40944,"(D)",30908,"(D)","(D)","(D)",39666
