"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"25021","Norfolk, MA","1","CA1","3","...","Per capita personal income (dollars) 2/",5002,5356,5749,6174,6599,7066,7597,8180,8877,9757,10918,12344,13794,15235,16567,18645,20122,21614,23510,25853,26813,27463,27951,29528,30785,32084,33884,36059,38208,40424,43050,48473,49890,50130,51951,54156,57313,63109,64874,65550,63944,66716,68832,72801,72054,74851
"25023","Plymouth, MA","1","CA1","1","...","Personal income (thousands of dollars)",1324128,1378225,1479958,1619739,1764360,1934863,2144029,2361426,2629725,2992039,3441815,3994897,4410217,4810364,5296984,5945884,6468648,7007481,7674811,8462387,8980786,8999544,9158212,9750933,10276022,10877707,11574739,12261093,13085862,13875860,14987065,16492354,17448390,18122757,18811699,19744695,20481642,21694076,22570058,23689229,23359983,23999564,25604849,26969924,27305404,28592718
"25023","Plymouth, MA","1","CA1","2","...","Population (persons) 1/",327951,335182,340912,353695,364056,370668,377122,379113,387552,397010,404615,406126,407943,409665,410526,414790,418693,422433,426673,431309,433293,436066,437120,438599,442956,446691,450281,454211,458883,464063,469065,474131,478222,482092,484245,485010,486292,486779,488251,490371,492738,495856,498269,499076,503636,507022
"25023","Plymouth, MA","1","CA1","3","...","Per capita personal income (dollars) 2/",4038,4112,4341,4579,4846,5220,5685,6229,6785,7536,8506,9837,10811,11742,12903,14335,15450,16588,17988,19620,20727,20638,20951,22232,23199,24352,25706,26994,28517,29901,31951,34784,36486,37592,38847,40710,42118,44567,46226,48309,47409,48400,51388,54040,54217,56393
"25025","Suffolk, MA","1","CA1","1","...","Personal income (thousands of dollars)",3167494,3498076,3709100,3907312,4142744,4483707,4733454,4981438,5325498,5726083,6223064,6779507,7413319,8109924,8888904,10006247,10859385,11611303,12745526,14252092,15458105,16278005,16475319,17024494,17484482,18313445,19306311,20569627,21796119,23278453,24852891,27396441,29089303,28264914,28851402,31088142,32981492,36078721,38810621,39930400,38852671,40725549,43910599,46178378,45914928,48135520
"25025","Suffolk, MA","1","CA1","2","...","Population (persons) 1/",734114,736916,740631,736050,718243,720560,712737,705421,692996,660365,653090,651675,656298,657941,670820,674257,681538,683924,680888,677897,674542,663047,655293,649953,653754,656845,670605,672915,677311,682208,689109,692745,700232,701333,697080,691272,686600,687192,693368,702201,716214,725319,737471,749504,760093,767254
"25025","Suffolk, MA","1","CA1","3","...","Per capita personal income (dollars) 2/",4315,4747,5008,5308,5768,6223,6641,7062,7685,8671,9529,10403,11296,12326,13251,14840,15934,16977,18719,21024,22916,24550,25142,26193,26745,27881,28789,30568,32180,34122,36065,39548,41542,40302,41389,44972,48036,52502,55974,56865,54247,56148,59542,61612,60407,62737
"25027","Worcester, MA","1","CA1","1","...","Personal income (thousands of dollars)",2440184,2606644,2770419,3010262,3328565,3622372,3938364,4266709,4644651,5191875,5793438,6517959,7231334,7799393,8364174,9445444,10213027,11093558,12108282,13253304,14020836,14434018,14514124,15144370,15664510,16505354,17286002,18346228,19725636,20871047,22057839,24696693,25742257,25845157,26832519,28196266,28983508,30871501,32465563,33740692,33351470,34643358,36113578,37514965,37576763,39169326
"25027","Worcester, MA","1","CA1","2","...","Population (persons) 1/",634179,638807,643718,642818,646849,645728,643798,640438,641727,647985,649169,647006,648125,648759,647551,655049,662239,669565,680035,692962,706204,710633,708890,709106,713011,717429,719334,723237,729367,736465,744571,752512,761211,768490,774476,777855,781265,785345,788280,790847,795251,800184,803805,806133,810423,813475
"25027","Worcester, MA","1","CA1","3","...","Per capita personal income (dollars) 2/",3848,4080,4304,4683,5146,5610,6117,6662,7238,8012,8924,10074,11157,12022,12917,14419,15422,16568,17805,19126,19854,20311,20474,21357,21970,23006,24031,25367,27045,28339,29625,32819,33818,33631,34646,36249,37098,39309,41185,42664,41938,43294,44928,46537,46367,48151
"Note: See the included footnote file."
"CA1: Personal Income Summary: Personal Income, Population, Per Capita Personal Income"
"Last updated: November 19, 2015-- new estimates for 2014; revised estimates for 1969-2013."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
