FIPS,p_all,p_blm,p_dod,p_doe,p_nps,p_usfs,p_usfws
26097,0.20295081967213116,0,0,0,0,0.20295081967213116,0
13241,0.6194871794871795,0,0,0,0,0.6194871794871795,0
05143,0.03431169904919388,0,0,0,0,0.03431169904919388,0
48405,0.18552631578947368,0,0,0,0,0.18552631578947368,0
48005,0.10247349823321555,0,0,0,0,0.10247349823321555,0
01127,0,0,0,0,0,0,0
51163,0.16645408163265307,0,0,0,0,0.16645408163265307,0
05029,0.019417475728155338,0,0,0,0,0.019417475728155338,0
39115,0.014545454545454545,0,0,0,0,0.014545454545454545,0
05071,0.410913140311804,0,0,0,0,0.410913140311804,0
05087,0.08974358974358974,0,0,0,0,0.08974358974358974,0
37021,0.06971294669009959,0,0,0,0,0.06971294669009959,0
37023,0.15975885455915598,0,0,0,0,0.15975885455915598,0
29149,0.20942662779397472,0,0,0,0,0.20942662779397472,0
46137,0,0,0,0,0,0,0
48337,0,0,0,0,0,0,0
48179,0.002494802494802495,0,0,0,0,0.002494802494802495,0
26153,0.27535780958307404,0,0,0,0,0.1555693839452396,0.11978842563783447
05059,6.031363088057901e-4,0,0,0,0,6.031363088057901e-4,0
37115,0.18798955613577023,0,0,0,0,0.18798955613577023,0
36009,0,0,0,0,0,0,0
48225,0.11700468018720749,0,0,0,0,0.11700468018720749,0
40079,0.2153179190751445,0,0,0,0,0.2153179190751445,0
37039,0.314616019818332,0,0,0,0,0.314616019818332,0
01065,0.0653061224489796,0,0,0,0,0.0653061224489796,0
05081,0.002079002079002079,0,0,0,0,0,0.002079002079002079
26105,0.1838905775075988,0,0,0,0,0.1838905775075988,0
37123,0.12421875,0,0,0,0,0.12421875,0
51820,0.02564102564102564,0,0,0,0,0.02564102564102564,0
28053,0.011743450767841012,0,0,0,0,0,0.011743450767841012
05125,0.12913553895410887,0,0,0,0,0.12913553895410887,0
21197,0.1351931330472103,0,0,0,0,0.1351931330472103,0
21225,0,0,0,0,0,0,0
05113,0.36239782016348776,0,0,0,0,0.36239782016348776,0
26001,0.257126886528787,0,0,0,0,0.257126886528787,0
47123,0.35457227138643066,0,0,0,0,0.35457227138643066,0
51005,0.4965635738831615,0,0,0,0,0.4965635738831615,0
51017,0.5195729537366548,0,0,0,0,0.5195729537366548,0
28123,0.2204674668351232,0,0,0,0,0.2204674668351232,0
12073,0.22973698336017176,0,0,0,0,0.22973698336017176,0
47009,0,0,0,0,0,0,0
37087,0.19886765746638357,0,0,0,0,0.19886765746638357,0
47029,0.19657348963029755,0,0,0,0,0.19657348963029755,0
12077,0.5165039516503952,0,0,0,0,0.5165039516503952,0
12129,0.6057282145033516,0,0,0,0,0.4259597806215722,0.1797684338817794
28013,0.019736842105263157,0,0,0,0,0.019736842105263157,0
28061,0.04059462550028588,0,0,0,0,0.04059462550028588,0
28037,0.2655715263518138,0,0,0,0,0.2655715263518138,0
51051,0.040697674418604654,0,0,0,0,0.040697674418604654,0
54025,0.16458569807037457,0,0,0,0,0.16458569807037457,0
54075,0.5169456921192324,0,0,0,0,0.5169456921192324,0
45039,0.024324324324324326,0,0,0,0,0.024324324324324326,0
48241,0.034468937875751504,0,0,0,0,0.034468937875751504,0
48403,0.2564956695536309,0,0,0,0,0.2564956695536309,0
26033,0.21343186263855682,0,0,0,0,0.2127798304716366,6.520321669202348e-4
48471,0.10705712914066251,0,0,0,0,0.10705712914066251,0
40089,0.11994307786135394,0,0,0,0,0.10876194348444806,0.011181134376905875
46085,0.05525484889490302,0,0,0,0,0.05525484889490302,0
45071,0.1360381861575179,0,0,0,0,0.1360381861575179,0
45087,0.19092904169714703,0,0,0,0,0.19092904169714703,0
39073,0.09506057781919851,0,0,0,0,0.09506057781919851,0
37175,0.3618556701030928,0,0,0,0,0.3618556701030928,0
45037,0.09146810146041506,0,0,0,0,0.09146810146041506,0
27075,0.5135271382960847,0,0,0,0,0.5135271382960847,0
54067,0.05376972530683811,0,0,0,0,0.05376972530683811,0
54101,0.18523775727466288,0,0,0,0,0.18523775727466288,0
17069,0.24416135881104034,0,0,0,0,0.24416135881104034,0
05097,0.6545012165450121,0,0,0,0,0.6545012165450121,0
50023,0.01551246537396122,0,0,0,0,0.01551246537396122,0
29209,0.030927835051546393,0,0,0,0,0.030927835051546393,0
51197,0.1896838602329451,0,0,0,0,0.1896838602329451,0
21011,0.09811827956989247,0,0,0,0,0.09811827956989247,0
21043,0,0,0,0,0,0,0
50003,0.36539556061468415,0,0,0,0,0.36539556061468415,0
01029,0.2759807295251204,0,0,0,0,0.2759807295251204,0
47137,0,0,0,0,0,0,0
26055,0,0,0,0,0,0,0
21175,0.06206896551724138,0,0,0,0,0.06206896551724138,0
47171,0.5263157894736842,0,0,0,0,0.5263157894736842,0
45043,0.051418439716312055,0,0,0,0,4.432624113475177e-4,0.050975177304964536
29031,0.0013183915622940012,0,0,0,0,0.0013183915622940012,0
42065,0.0011695906432748538,0,0,0,0,0.0011695906432748538,0
29019,0.009465478841870824,0,0,0,0,0.009465478841870824,0
48419,0.11244794076816289,0,0,0,0,0.11244794076816289,0
29123,0.1669254658385093,0,0,0,0,0.1669254658385093,0
30089,0.5221523410202656,0,0,0,0,0.5164220824598184,0.00573025856044724
54055,0,0,0,0,0,0,0
28017,0.0806083650190114,0,0,0,0,0.0806083650190114,0
51019,0.03423967774420947,0,0,0,0,0.03423967774420947,0
39163,0.007319304666056725,0,0,0,0,0.007319304666056725,0
13237,0.16703056768558952,0,0,0,0,0.16703056768558952,0
12037,0.07230693556320708,0,0,0,0,0.04426955238563699,0.028037383177570093
13257,0.19750519750519752,0,0,0,0,0.19750519750519752,0
13169,0.18003913894324852,0,0,0,0,0.0675146771037182,0.11252446183953033
05107,0.04034427111350188,0,0,0,0,0.02420656266810113,0.01613770844540075
28067,0.07399226946438432,0,0,0,0,0.07399226946438432,0
26117,0.0037533512064343165,0,0,0,0,0.0037533512064343165,0
12023,0.2230881636629323,0,0,0,0,0.2230881636629323,0
55041,0.512962962962963,0,0,0,0,0.512962962962963,0
05065,0.0026507620941020544,0,0,0,0,0.0026507620941020544,0
13115,0.019652305366591082,0,0,0,0,0.019652305366591082,0
33003,0.2515552099533437,0,0,0,0,0.2515552099533437,0
17199,0.15364583333333334,0,0,0,0,8.680555555555555e-4,0.1527777777777778
39111,0.07849829351535836,0,0,0,0,0.07849829351535836,0
01027,0.17014547754585704,0,0,0,0,0.17014547754585704,0
51195,0.14474929044465468,0,0,0,0,0.14474929044465468,0
29179,0.17089201877934274,0,0,0,0,0.17089201877934274,0
28063,0.02408759124087591,0,0,0,0,0.02408759124087591,0
54001,0,0,0,0,0,0,0
45081,0.015912897822445562,0,0,0,0,0.015912897822445562,0
37009,8.880994671403197e-4,0,0,0,0,8.880994671403197e-4,0
26015,6.666666666666666e-4,0,0,0,0,0,6.666666666666666e-4
51091,0.23626373626373626,0,0,0,0,0.23626373626373626,0
51169,0.09235209235209235,0,0,0,0,0.09235209235209235,0
39009,0.05873261205564142,0,0,0,0,0.05873261205564142,0
37099,0.24648985959438377,0,0,0,0,0.24648985959438377,0
01079,0.1979223619464188,0,0,0,0,0.1979223619464188,0
05077,0.029228855721393034,0,0,0,0,0.029228855721393034,0
28101,0.009308510638297872,0,0,0,0,0.009308510638297872,0
26069,0.3115306810519218,0,0,0,0,0.3115306810519218,0
26053,0.4283783783783784,0,0,0,0,0.4283783783783784,0
48457,8.305647840531562e-4,0,0,0,0,8.305647840531562e-4,0
47019,0.3869179600886918,0,0,0,0,0.3869179600886918,0
21055,0,0,0,0,0,0,0
21231,0.005516154452324665,0,0,0,0,0.005516154452324665,0
18071,0.08433734939759036,0,0,0,0,0.07003012048192771,0.01430722891566265
47013,0,0,0,0,0,0,0
39167,0.09929078014184398,0,0,0,0,0.09869976359338062,5.91016548463357e-4
13059,0,0,0,0,0,0,0
17165,0.057942057942057944,0,0,0,0,0.057942057942057944,0
13295,0.0663265306122449,0,0,0,0,0.0663265306122449,0
54023,0.07612179487179487,0,0,0,0,0.07451923076923077,0.0016025641025641025
21195,4.8496605237633366e-4,0,0,0,0,4.8496605237633366e-4,0
39127,0.08449396471680594,0,0,0,0,0.08449396471680594,0
21199,0.09054669703872438,0,0,0,0,0.09054669703872438,0
26071,0.23256557901471528,0,0,0,0,0.23256557901471528,0
38087,0.18048935494121385,0,0,0,0,0.1782650142993327,0.0022243406418811567
17151,0.38699690402476783,0,0,0,0,0.38699690402476783,0
40025,0.013422818791946308,0,0,0,0,0.013422818791946308,0
28071,0.10499432463110102,0,0,0,0,0.10499432463110102,0
29161,0.15037164093767869,0,0,0,0,0.15037164093767869,0
37113,0.44916540212443096,0,0,0,0,0.44916540212443096,0
05083,0.20484465508162192,0,0,0,0,0.20484465508162192,0
21237,0.1157167530224525,0,0,0,0,0.1157167530224525,0
50009,0.06545247581104155,0,0,0,0,0.00398406374501992,0.061468412066021626
17181,0.15732368896925858,0,0,0,0,0.14195298372513562,0.015370705244122965
37173,0.07621736062103035,0,0,0,0,0.07621736062103035,0
18117,0.12570888468809074,0,0,0,0,0.12570888468809074,0
29027,0.024029574861367836,0,0,0,0,0.02356746765249538,4.621072088724584e-4
01105,0.0693175711982805,0,0,0,0,0.0693175711982805,0
38077,0.03750997605746209,0,0,0,0,0.030593242883745677,0.006916733173716414
13011,0.0071174377224199285,0,0,0,0,0.0071174377224199285,0
21109,0.26931818181818185,0,0,0,0,0.26931818181818185,0
51077,0.13054607508532423,0,0,0,0,0.13054607508532423,0
48351,0.002807862013638187,0,0,0,0,0.002807862013638187,0
50011,0.015016685205784204,0,0,0,0,0,0.015016685205784204
46051,0.012429378531073447,0,0,0,0,0,0.012429378531073447
05067,0.009009009009009009,0,0,0,0,0,0.009009009009009009
46003,0.010804970286331712,0,0,0,0,0,0.010804970286331712
19161,0.00266844563042028,0,0,0,0,0,0.00266844563042028
27173,0.002008032128514056,0,0,0,0,0,0.002008032128514056
19147,0.0020352781546811396,0,0,0,0,0,0.0020352781546811396
19081,0.00202020202020202,0,0,0,0,0,0.00202020202020202
31073,0.005,0,0,0,0,0,0.005
29003,0,0,0,0,0,0,0
19059,0.024832855778414518,0,0,0,0,0,0.024832855778414518
36073,0.022482893450635387,0,0,0,0,0,0.022482893450635387
46061,0.0035555555555555557,0,0,0,0,0,0.0035555555555555557
27047,0.004807692307692308,0,0,0,0,0,0.004807692307692308
17137,0.005398110661268556,0,0,0,0,0,0.005398110661268556
46097,0.004051316677920324,0,0,0,0,0,0.004051316677920324
29195,0.001519756838905775,0,0,0,0,0,0.001519756838905775
26029,0,0,0,0,0,0,0
31059,0.009377093101138647,0,0,0,0,0,0.009377093101138647
21157,0.027522935779816515,0,0,0,0,0,0.027522935779816515
27105,0.0016034206306787815,0,0,0,0,0,0.0016034206306787815
29039,7.686395080707148e-4,0,0,0,0,0,7.686395080707148e-4
17009,0.001256281407035176,0,0,0,0,0,0.001256281407035176
19021,0,0,0,0,0,0,0
51036,0.0055147058823529415,0,0,0,0,0,0.0055147058823529415
12015,0,0,0,0,0,0,0
12067,0.0013986013986013986,0,0,0,0,0,0.0013986013986013986
18051,0.00858704137392662,0,0,0,0,0,0.00858704137392662
29205,7.710100231303007e-4,0,0,0,0,0,7.710100231303007e-4
40003,0.03770276194651469,0,0,0,0,0,0.03770276194651469
21075,0.013953488372093023,0,0,0,0,0,0.013953488372093023
21083,0,0,0,0,0,0,0
20155,9.140767824497258e-4,0,0,0,0,0,9.140767824497258e-4
19041,0.002699055330634278,0,0,0,0,0,0.002699055330634278
20031,0.032448377581120944,0,0,0,0,0,0.032448377581120944
19073,0.0033783783783783786,0,0,0,0,0,0.0033783783783783786
19189,0.004807692307692308,0,0,0,0,0,0.004807692307692308
20111,0.009017132551848512,0,0,0,0,0,0.009017132551848512
19195,0.005774783445620789,0,0,0,0,0,0.005774783445620789
31053,7.220216606498195e-4,0,0,0,0,0,7.220216606498195e-4
29177,6.752194463200541e-4,0,0,0,0,0,6.752194463200541e-4
27043,0.0021390374331550803,0,0,0,0,0,0.0021390374331550803
46013,0.021875,0,0,0,0,0,0.021875
46125,0.0025015634771732333,0,0,0,0,0,0.0025015634771732333
46005,0.009445460085313833,0,0,0,0,0,0.009445460085313833
46039,0.007931665649786455,0,0,0,0,0,0.007931665649786455
45027,0.009825327510917031,0,0,0,0,0,0.009825327510917031
46087,0.009364548494983277,0,0,0,0,0,0.009364548494983277
46073,0.005076142131979695,0,0,0,0,0,0.005076142131979695
47135,0.0018198362147406734,0,0,0,0,0,0.0018198362147406734
27107,0.0026362038664323375,0,0,0,0,0,0.0026362038664323375
17017,0.005208333333333333,0,0,0,0,0,0.005208333333333333
38003,0.007662835249042145,0,0,0,0,0,0.007662835249042145
26035,0.004029550033579583,0,0,0,0,0,0.004029550033579583
48381,0.012965286491007947,0,0,0,0,0,0.012965286491007947
13103,0.019470404984423675,0,0,0,0,0,0.019470404984423675
48321,0.022613065326633167,0,0,0,0,0,0.022613065326633167
40115,0,0,0,0,0,0,0
46119,3.632401017072285e-4,0,0,0,0,0,3.632401017072285e-4
13065,0.05813953488372093,0,0,0,0,0,0.05813953488372093
26119,0,0,0,0,0,0,0
38019,0.011296534017971758,0,0,0,0,0,0.011296534017971758
46101,0.00962962962962963,0,0,0,0,0,0.00962962962962963
28065,0.0018885741265344666,0,0,0,0,0,0.0018885741265344666
19115,0.025139664804469275,0,0,0,0,0,0.025139664804469275
55077,0.0041841004184100415,0,0,0,0,0,0.0041841004184100415
51131,0.03474484256243214,0,0,0,0,0,0.03474484256243214
37029,0.05125148986889154,0,0,0,0,0,0.05125148986889154
22067,0.04973696795791487,0,0,0,0,0,0.04973696795791487
51800,0.12788632326820604,0,0,0,0,0,0.12788632326820604
48291,0.037667867671143135,0,0,0,0,0,0.037667867671143135
54009,0,0,0,0,0,0,0
28119,0.015180265654648957,0,0,0,0,0,0.015180265654648957
28091,0,0,0,0,0,0,0
01083,0.005108556832694764,0,0,0,0,0,0.005108556832694764
46045,0.0124036205162588,0,0,0,0,0,0.0124036205162588
72147,0.3551912568306011,0,0,0,0,0,0.3551912568306011
31185,0.002680965147453083,0,0,0,0,0,0.002680965147453083
54051,0.0012106537530266344,0,0,0,0,0,0.0012106537530266344
29013,4.450378282153983e-4,0,0,0,0,0,4.450378282153983e-4
27099,0,0,0,0,0,0,0
27013,0.0030045067601402104,0,0,0,0,0,0.0030045067601402104
54095,0.0029585798816568047,0,0,0,0,0,0.0029585798816568047
19033,0.007387508394895903,0,0,0,0,0,0.007387508394895903
46111,0,0,0,0,0,0,0
19191,5.611672278338945e-4,0,0,0,0,0,5.611672278338945e-4
38103,0.013010590015128594,0,0,0,0,0,0.013010590015128594
29151,0.002523659305993691,0,0,0,0,0,0.002523659305993691
55121,0.008863399374348279,0,0,0,0,0,0.008863399374348279
46007,0.021310946076848563,0,0,0,0,0,0.021310946076848563
48007,0.18257956448911222,0,0,0,0,0,0.18257956448911222
19095,0.015779092702169626,0,0,0,0,0,0.015779092702169626
27155,0.011169513797634692,0,0,0,0,0,0.011169513797634692
05011,0.040756054341405785,0,0,0,0,0,0.040756054341405785
19171,0.0037433155080213902,0,0,0,0,0,0.0037433155080213902
72079,0.006097560975609756,0,0,0,0,0,0.006097560975609756
27129,0.0031633056544088573,0,0,0,0,0,0.0031633056544088573
19109,0.010297029702970298,0,0,0,0,0,0.010297029702970298
46067,0.0014177693761814746,0,0,0,0,0,0.0014177693761814746
19011,0.00267379679144385,0,0,0,0,0,0.00267379679144385
38039,0.007038440714672442,0,0,0,0,0,0.007038440714672442
46079,0.016801075268817203,0,0,0,0,0,0.016801075268817203
46027,0,0,0,0,0,0,0
27133,0.003194888178913738,0,0,0,0,0,0.003194888178913738
29053,0.014056224899598393,0,0,0,0,0,0.014056224899598393
38031,0.0035842293906810036,0,0,0,0,0,0.0035842293906810036
20159,0.0015772870662460567,0,0,0,0,0,0.0015772870662460567
12085,0.0022727272727272726,0,0,0,0,0,0.0022727272727272726
27131,0.0014958863126402393,0,0,0,0,0,0.0014958863126402393
27125,0,0,0,0,0,0,0
19155,8.113590263691683e-4,0,0,0,0,0,8.113590263691683e-4
23027,0.001794526693584567,0,0,0,0,0,0.001794526693584567
19061,0.0012554927809165098,0,0,0,0,0,0.0012554927809165098
19197,0.004651162790697674,0,0,0,0,0,0.004651162790697674
38045,0.00739247311827957,0,0,0,0,0,0.00739247311827957
26163,0.0036144578313253013,0,0,0,0,0,0.0036144578313253013
48017,0.012121212121212121,0,0,0,0,0,0.012121212121212121
19151,0.002004008016032064,0,0,0,0,0,0.002004008016032064
38097,0.0013398838767306833,0,0,0,0,0,0.0013398838767306833
48053,0.008387342737323675,0,0,0,0,0,0.008387342737323675
05031,0,0,0,0,0,0,0
17057,0.004391743522178305,0,0,0,0,0,0.004391743522178305
27149,0.02666666666666667,0,0,0,0,0,0.02666666666666667
26091,0,0,0,0,0,0,0
02164,0.22083243785371445,0,0,0,0,0,0.22083243785371445
05095,0.18820577164366373,0,0,0,0,0,0.18820577164366373
48015,0.004796163069544364,0,0,0,0,0,0.004796163069544364
27037,0.0019672131147540984,0,0,0,0,0,0.0019672131147540984
17131,0.004037685060565276,0,0,0,0,0,0.004037685060565276
17085,0.02070263488080301,0,0,0,0,0,0.02070263488080301
38009,0.019187358916478554,0,0,0,0,0,0.019187358916478554
48071,0.13494191242180517,0,0,0,0,0,0.13494191242180517
13289,0.021761658031088083,0,0,0,0,0,0.021761658031088083
29135,0.0054694621695533276,0,0,0,0,0,0.0054694621695533276
36011,5.330490405117271e-4,0,0,0,0,0,5.330490405117271e-4
38021,0.013841998649561107,0,0,0,0,0,0.013841998649561107
26009,0,0,0,0,0,0,0
22023,0.177191328934967,0,0,0,0,0,0.177191328934967
05093,0.018457752255947497,0,0,0,0,0,0.018457752255947497
27033,0.008338296605122097,0,0,0,0,0,0.008338296605122097
27143,0.002577319587628866,0,0,0,0,0,0.002577319587628866
48057,0.09881756756756757,0,0,0,0,0,0.09881756756756757
23023,0,0,0,0,0,0,0
28103,0.027578599007170437,0,0,0,0,0,0.027578599007170437
02013,0.5669824086603519,0,0,0,0,0,0.5669824086603519
02290,0.2989614533907489,0,0,0,0,0,0.2989614533907489
02180,0.027925939056029133,0,0,0,0,0,0.027925939056029133
28133,0.004915346805024577,0,0,0,0,0,0.004915346805024577
31081,0.0028469750889679717,0,0,0,0,0,0.0028469750889679717
46017,0.0031397174254317113,0,0,0,0,0,0.0031397174254317113
05147,0.08571428571428572,0,0,0,0,0,0.08571428571428572
27073,0.029311187103077674,0,0,0,0,0,0.029311187103077674
46037,0.016979129819596747,0,0,0,0,0,0.016979129819596747
38029,0.003965303593556382,0,0,0,0,0,0.003965303593556382
05133,0.0713809206137425,0,0,0,0,0,0.0713809206137425
20107,0.019745222929936305,0,0,0,0,0,0.019745222929936305
02188,0.11163974101731378,0,0,0,0,0,0.11163974101731378
22073,0.0231990231990232,0,0,0,0,0,0.0231990231990232
47045,7.2992700729927e-4,0,0,0,0,0,7.2992700729927e-4
12045,6.064281382656155e-4,0,0,0,0,0,6.064281382656155e-4
22103,0.08318708318708319,0,0,0,0,0,0.08318708318708319
24019,0.12159214830970556,0,0,0,0,0,0.12159214830970556
27005,0.06578947368421052,0,0,0,0,0,0.06578947368421052
40039,0,0,0,0,0,0,0
46029,0.012951969778737183,0,0,0,0,0,0.012951969778737183
37007,0.02402826855123675,0,0,0,0,0,0.02402826855123675
29109,0,0,0,0,0,0,0
22009,0.041370106761565835,0,0,0,0,0,0.041370106761565835
05055,0,0,0,0,0,0,0
27091,5.288207297726071e-4,0,0,0,0,0,5.288207297726071e-4
48427,0.9852525886413555,0,0,0,0,0,0.9852525886413555
51735,0.3157894736842105,0,0,0,0,0,0.3157894736842105
02070,0.20277693321171583,0,0,0,0,0,0.20277693321171583
19077,6.510416666666666e-4,0,0,0,0,0,6.510416666666666e-4
31099,0.008982035928143712,0,0,0,0,0,0.008982035928143712
36037,0.01622874806800618,0,0,0,0,0,0.01622874806800618
53069,0.019363762102351315,0,0,0,0,0,0.019363762102351315
05041,0.04930875576036867,0,0,0,0,0,0.04930875576036867
13099,7.558578987150416e-4,0,0,0,0,0,7.558578987150416e-4
27027,0.01793557833089312,0,0,0,0,0,0.01793557833089312
02240,0.03705412054120541,0,0,0,0,0,0.03705412054120541
37117,0.00253592561284869,0,0,0,0,0,0.00253592561284869
46011,0.012968299711815562,0,0,0,0,0,0.012968299711815562
24015,9.328358208955224e-4,0,0,0,0,0,9.328358208955224e-4
26075,5.336179295624333e-4,0,0,0,0,0,5.336179295624333e-4
21145,0.01813110181311018,0,0,0,0,0,0.01813110181311018
27055,0.03713706954760297,0,0,0,0,0,0.03713706954760297
48167,0.022714366837024418,0,0,0,0,0,0.022714366837024418
09007,0.003937007874015748,0,0,0,0,0,0.003937007874015748
46021,0.004515805318615153,0,0,0,0,0,0.004515805318615153
37015,0.043072132848988066,0,0,0,0,0,0.043072132848988066
22081,0.009633911368015413,0,0,0,0,0,0.009633911368015413
46023,0.00715258855585831,0,0,0,0,0,0.00715258855585831
47095,0.013011152416356878,0,0,0,0,0,0.013011152416356878
47097,0.09083728278041074,0,0,0,0,0,0.09083728278041074
24039,0.015105740181268883,0,0,0,0,0,0.015105740181268883
19045,0.003293084522502744,0,0,0,0,0,0.003293084522502744
48089,0.013855898653998416,0,0,0,0,0,0.013855898653998416
19085,0.004422332780541736,0,0,0,0,0,0.004422332780541736
47167,0.01456726649528706,0,0,0,0,0,0.01456726649528706
22029,0.032984293193717276,0,0,0,0,0,0.032984293193717276
24045,0.08137254901960785,0,0,0,0,0,0.08137254901960785
29041,0.023173803526448364,0,0,0,0,0,0.023173803526448364
13049,0.3812592959841348,0,0,0,0,0,0.3812592959841348
40111,0.02145214521452145,0,0,0,0,0,0.02145214521452145
28083,0.005076142131979695,0,0,0,0,0,0.005076142131979695
27145,0.01077943615257048,0,0,0,0,0,0.01077943615257048
22041,0.0011983223487118035,0,0,0,0,0,0.0011983223487118035
48215,0.9848375451263538,0,0,0,0,0,0.9848375451263538
37041,0,0,0,0,0,0,0
23003,0.0011325669630216887,0,0,0,0,0,0.0011325669630216887
48157,0.003036876355748373,0,0,0,0,0,0.003036876355748373
29089,0.012285012285012284,0,0,0,0,0,0.012285012285012284
22065,0.13885647607934656,0,0,0,0,0,0.13885647607934656
08001,0.01966568338249754,0,0,0,0,0,0.01966568338249754
02158,0.9053317208749708,0,0,0,0,0,0.9053317208749708
72023,0.023696682464454975,0,0,0,0,0,0.023696682464454975
27161,8.928571428571428e-4,0,0,0,0,0,8.928571428571428e-4
02016,0.6871515379314665,0,0,0,0,0,0.6871515379314665
02050,0.541102961151861,0,0,0,0,0,0.541102961151861
05123,0.0012099213551119178,0,0,0,0,0,0.0012099213551119178
22077,0,0,0,0,0,0,0
47075,0.033022254127781765,0,0,0,0,0,0.033022254127781765
22053,0,0,0,0,0,0,0
22111,0.06692079627276577,0,0,0,0,0,0.06692079627276577
48039,0.10615820664777119,0,0,0,0,0,0.10615820664777119
02122,0.17934502031379768,0,0,0,0,0,0.17934502031379768
02150,0.5446601483160928,0,0,0,0,0,0.5446601483160928
05117,0.02525832376578645,0,0,0,0,0,0.02525832376578645
27165,0,0,0,0,0,0,0
38051,0.027551416375630577,0,0,0,0,0,0.027551416375630577
02261,0.0057013908997413905,0,0,0,0,0,0.0057013908997413905
27089,0.0537542662116041,0,0,0,0,0,0.0537542662116041
46035,8.880994671403197e-4,0,0,0,0,0,8.880994671403197e-4
45029,0.006656804733727811,0,0,0,0,0,0.006656804733727811
12041,0.013948497854077254,0,0,0,0,0,0.013948497854077254
38095,0.012226750648388292,0,0,0,0,0,0.012226750648388292
42007,0,0,0,0,0,0,0
42039,0.013447889428464699,0,0,0,0,0,0.013447889428464699
15003,0.013555144793592114,0,0,0,0,0,0.013555144793592114
22107,0.042213348545350825,0,0,0,0,0,0.042213348545350825
29207,0.022048690858980247,0,0,0,0,0,0.022048690858980247
51193,0.001488095238095238,0,0,0,0,0,0.001488095238095238
38091,0.007008086253369272,0,0,0,0,0,0.007008086253369272
34001,0.06081946222791293,0,0,0,0,0,0.06081946222791293
13107,5.624296962879641e-4,0,0,0,0,0,5.624296962879641e-4
54053,8.481764206955047e-4,0,0,0,0,0,8.481764206955047e-4
54069,0,0,0,0,0,0,0
05075,0,0,0,0,0,0,0
15007,0.00303951367781155,0,0,0,0,0,0.00303951367781155
12029,0.08324552160168598,0,0,0,0,0,0.08324552160168598
38081,0.02188476998660116,0,0,0,0,0,0.02188476998660116
55071,6.46830530401035e-4,0,0,0,0,0,6.46830530401035e-4
50019,0.0010746910263299302,0,0,0,0,0,0.0010746910263299302
22125,0.039923954372623575,0,0,0,0,0,0.039923954372623575
29045,0.005965697240865026,0,0,0,0,0,0.005965697240865026
46091,0.01962494548626254,0,0,0,0,0,0.01962494548626254
17061,7.22543352601156e-4,0,0,0,0,0,7.22543352601156e-4
22109,0.003791868548556983,0,0,0,0,0,0.003791868548556983
29183,0.004016064257028112,0,0,0,0,0,0.004016064257028112
10005,0.016148089799133517,0,0,0,0,0,0.016148089799133517
12061,0.01717967072297781,0,0,0,0,0,0.01717967072297781
01005,0,0,0,0,0,0,0
54107,0.0031023784901758012,0,0,0,0,0,0.0031023784901758012
28051,0.04731075697211155,0,0,0,0,0,0.04731075697211155
37177,0.15661103979460847,0,0,0,0,0,0.15661103979460847
26145,0.019083969465648856,0,0,0,0,0,0.019083969465648856
31039,0,0,0,0,0,0,0
38041,0.0017111567419575632,0,0,0,0,0,0.0017111567419575632
12075,0.0519611129735166,0,0,0,0,0,0.0519611129735166
25023,5.232862375719519e-4,0,0,0,0,0,5.232862375719519e-4
47039,0,0,0,0,0,0,0
29111,0,0,0,0,0,0,0
27135,0.02604523646333105,0,0,0,0,0,0.02604523646333105
40041,9.713453132588635e-4,0,0,0,0,0,9.713453132588635e-4
12103,0.0018365472910927456,0,0,0,0,0,0.0018365472910927456
28113,0,0,0,0,0,0,0
46009,0.0033222591362126247,0,0,0,0,0,0.0033222591362126247
45025,0.08826335877862596,0,0,0,0,0,0.08826335877862596
46059,0.004583445672688056,0,0,0,0,0,0.004583445672688056
47085,0,0,0,0,0,0,0
17133,0.0029585798816568047,0,0,0,0,0,0.0029585798816568047
48361,0,0,0,0,0,0,0
22083,7.022471910112359e-4,0,0,0,0,0,7.022471910112359e-4
46065,9.70873786407767e-4,0,0,0,0,0,9.70873786407767e-4
34009,0.11543624161073826,0,0,0,0,0,0.11543624161073826
48391,0.001405152224824356,0,0,0,0,0,0.001405152224824356
13071,6.906077348066298e-4,0,0,0,0,0,6.906077348066298e-4
27069,3.5310734463276836e-4,0,0,0,0,0,3.5310734463276836e-4
42035,4.3233895373973193e-4,0,0,0,0,0,4.3233895373973193e-4
48245,0.08870652598671357,0,0,0,0,0,0.08870652598671357
72049,0.06557377049180328,0,0,0,0,0,0.06557377049180328
27083,0.003749330476700589,0,0,0,0,0,0.003749330476700589
45049,0.001402524544179523,0,0,0,0,0,0.001402524544179523
17015,0.01077943615257048,0,0,0,0,0,0.01077943615257048
13199,0,0,0,0,0,0,0
28011,0.01772589710332901,0,0,0,0,0,0.01772589710332901
34033,0.01945945945945946,0,0,0,0,0,0.01945945945945946
45067,0.007855459544383346,0,0,0,0,0,0.007855459544383346
48505,0.0025426807119505995,0,0,0,0,0,0.0025426807119505995
19099,0.011560693641618497,0,0,0,0,0,0.011560693641618497
05035,0.013888888888888888,0,0,0,0,0,0.013888888888888888
29033,0.0011154489682097045,0,0,0,0,0,0.0011154489682097045
24035,0,0,0,0,0,0,0
18079,0.013131313131313131,0,0,0,0,0,0.013131313131313131
18125,0.02516411378555799,0,0,0,0,0,0.02516411378555799
27123,0,0,0,0,0,0,0
