"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"56000","Wyoming state total","7","CA5N","1701","711","        Performing arts, spectator sports, and related industries",18181,"(D)","(D)",25683,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",24735,25759,28294
"56000","Wyoming state total","7","CA5N","1702","712","        Museums, historical sites, and similar institutions",7841,"(D)","(D)",8762,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",11760,12209,12990
"56000","Wyoming state total","7","CA5N","1703","713","        Amusement, gambling, and recreation industries",49539,32043,33383,38240,37483,42902,45070,48041,44024,45708,46303,52211,57464,63217
"56000","Wyoming state total","7","CA5N","1800","72","      Accommodation and food services",413635,460492,492081,546255,586834,724372,723662,750297,692780,695517,732167,797803,838736,870152
"56000","Wyoming state total","7","CA5N","1801","721","        Accommodation",182478,216123,227826,258745,281399,382403,356734,368668,320678,320613,341585,371983,400988,405172
"56000","Wyoming state total","7","CA5N","1802","722","        Food services and drinking places",231157,244369,264255,287510,305435,341969,366928,381629,372102,374904,390582,425820,437748,464980
"56000","Wyoming state total","7","CA5N","1900","81","      Other services (except public administration)","(D)","(D)",409109,425430,470935,567209,607776,583379,572651,591116,607883,659399,654890,647593
"56000","Wyoming state total","7","CA5N","1901","811","        Repair and maintenance",172708,199305,188911,190869,217612,281388,315599,301401,294930,312149,323146,348309,339961,318668
"56000","Wyoming state total","7","CA5N","1902","812","        Personal and laundry services",94354,103858,105192,114713,131942,152074,153470,138492,134803,134499,136038,149791,150516,157047
"56000","Wyoming state total","7","CA5N","1903","813","        Religious, grantmaking, civic, professional, and similar organizations",83323,95013,100038,104832,107188,119505,123986,129162,131119,134354,137956,147444,150072,155651
"56000","Wyoming state total","7","CA5N","1904","814","        Private households","(D)","(D)",14968,15016,14193,14242,14721,14324,11799,10114,10743,13855,14341,16227
"56000","Wyoming state total","7","CA5N","2000","...","    Government and government enterprises",2465408,2670891,2904114,3070735,3254978,3472873,3850668,4177942,4360370,4537603,4602725,4767627,4998956,5069823
"56000","Wyoming state total","7","CA5N","2001","...","      Federal, civilian",414099,440384,479259,515277,527020,533588,557443,580856,610487,626421,634765,635692,624131,636280
"56000","Wyoming state total","7","CA5N","2002","...","      Military",198450,235617,272134,287770,307412,304301,309698,323935,351630,365634,366050,365355,358545,352247
"56000","Wyoming state total","7","CA5N","2010","...","      State and local",1852859,1994890,2152721,2267688,2420546,2634984,2983527,3273151,3398253,3545548,3601910,3766580,4016280,4081296
"56000","Wyoming state total","7","CA5N","2011","...","        State government",558142,604044,658088,683761,703990,745205,821190,899424,933708,988084,1001800,1036432,1090179,1089956
"56000","Wyoming state total","7","CA5N","2012","...","        Local government",1294717,1390846,1494633,1583927,1716556,1889779,2162337,2373727,2464545,2557464,2600110,2730148,2926101,2991340
"56001","Albany, WY","7","CA5N","10","...","Personal income",819795,861298,926638,938213,953859,1003369,1042300,1152961,1138037,1193276,1319993,1370897,1376964,1431894
"56001","Albany, WY","7","CA5N","20","...","Population (persons) 2/",32419,32675,33098,33580,33631,33950,33858,34643,35743,36440,36913,37363,37574,37811
"56001","Albany, WY","7","CA5N","30","...","Per capita personal income (dollars)",25287,26360,27997,27940,28362,29554,30784,33281,31839,32746,35760,36691,36647,37870
"56001","Albany, WY","7","CA5N","35","...","Earnings by place of work",561192,586872,628274,654387,666091,697101,750905,803881,820964,840099,880051,883236,928776,959597
"56001","Albany, WY","7","CA5N","36","...","  less: Contributions for government social insurance 3/",62936,64074,70503,73402,75621,87900,96437,100000,104298,106529,99904,100863,114299,116648
"56001","Albany, WY","7","CA5N","37","...","    Employee and self-employed contributions for government social insurance",31739,32280,35312,36715,37961,39637,42306,43991,46740,47146,37690,37453,49875,51777
"56001","Albany, WY","7","CA5N","38","...","    Employer contributions for government social insurance",31197,31794,35191,36687,37660,48263,54131,56009,57558,59383,62214,63410,64424,64871
"56001","Albany, WY","7","CA5N","42","...","  plus: Adjustment for residence 4/",11428,11618,11599,11491,11071,10891,11298,11319,8641,10603,11387,14564,15520,16168
"56001","Albany, WY","7","CA5N","45","...","  equals: Net earnings by place of residence",509684,534416,569370,592476,601541,620092,665766,715200,725307,744173,791534,796937,829997,859117
"56001","Albany, WY","7","CA5N","46","...","  plus: Dividends, interest, and rent 5/",208755,218630,242777,225402,225726,252665,244439,279317,243110,251955,326517,377434,346280,365393
"56001","Albany, WY","7","CA5N","47","...","  plus: Personal current transfer receipts",101356,108252,114491,120335,126592,130612,132095,158444,169620,197148,201942,196526,200687,207384
"56001","Albany, WY","7","CA5N","50","...","  Wages and salaries",404600,437054,459310,475218,491116,508603,548551,578305,599072,607155,633465,627919,640101,655381
"56001","Albany, WY","7","CA5N","60","...","  Supplements to wages and salaries",109726,117809,132115,140976,137308,150163,170631,184298,181870,189619,193380,201821,228343,228739
"56001","Albany, WY","7","CA5N","61","...","    Employer contributions for employee pension and insurance funds 6/",78529,86015,96924,104289,99648,101900,116500,128289,124312,130236,131166,138411,163919,163868
"56001","Albany, WY","7","CA5N","62","...","    Employer contributions for government social insurance",31197,31794,35191,36687,37660,48263,54131,56009,57558,59383,62214,63410,64424,64871
"56001","Albany, WY","7","CA5N","70","...","  Proprietors' income 7/",46866,32009,36849,38193,37667,38335,31723,41278,40022,43325,53206,53496,60332,75477
"56001","Albany, WY","7","CA5N","71","...","    Farm proprietors' income",6624,-1054,4600,4584,2214,-1915,-4776,-4307,-7265,-4299,6437,805,8038,19811
"56001","Albany, WY","7","CA5N","72","...","    Nonfarm proprietors' income",40242,33063,32249,33609,35453,40250,36499,45585,47287,47624,46769,52691,52294,55666
"56001","Albany, WY","7","CA5N","81","111-112","  Farm earnings",10872,4142,8893,8890,6644,2025,-563,358,-1664,1084,12135,8657,16914,28776
"56001","Albany, WY","7","CA5N","82","...","  Nonfarm earnings",550320,582730,619381,645497,659447,695076,751468,803523,822628,839015,867916,874579,911862,930821
"56001","Albany, WY","7","CA5N","90","113-814","    Private nonfarm earnings",298030,311619,314977,324155,336621,365476,393228,412034,411871,411926,436403,429986,439572,453697
"56001","Albany, WY","7","CA5N","100","113-115","      Forestry, fishing, and related activities",1253,1253,1148,1268,1213,"(D)",1253,1182,1080,1135,1658,1871,1665,2261
"56001","Albany, WY","7","CA5N","101","113","        Forestry and logging","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"56001","Albany, WY","7","CA5N","102","114","        Fishing, hunting and trapping","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)"
"56001","Albany, WY","7","CA5N","103","115","        Support activities for agriculture and forestry","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"56001","Albany, WY","7","CA5N","200","21","      Mining, quarrying, and oil and gas extraction",545,548,1823,1461,889,"(D)",1370,2541,1993,2433,3527,4340,4697,6937
"56001","Albany, WY","7","CA5N","201","211","        Oil and gas extraction","(D)","(D)","(D)",329,"(D)","(D)","(D)",67,"(L)","(L)","(L)",75,76,79
"56001","Albany, WY","7","CA5N","202","212","        Mining (except oil and gas)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56001","Albany, WY","7","CA5N","203","213","        Support activities for mining","(D)","(D)","(D)",1132,"(D)","(D)","(D)",2474,1980,2407,3493,4265,4621,6858
"56001","Albany, WY","7","CA5N","300","22","      Utilities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",3388,3318,3637,3334,3451,3746
"56001","Albany, WY","7","CA5N","400","23","      Construction",37491,35803,30882,33152,35778,40438,45512,43878,48838,43701,"(D)","(D)",40420,43777
"56001","Albany, WY","7","CA5N","401","236","        Construction of buildings",10263,10971,9868,10733,11457,13221,15509,11871,12428,11584,"(D)","(D)",12262,14847
"56001","Albany, WY","7","CA5N","402","237","        Heavy and civil engineering construction",2825,2856,2175,1581,1811,2291,2727,2854,6422,2983,4266,1256,1857,1097
"56001","Albany, WY","7","CA5N","403","238","        Specialty trade contractors",24403,21976,18839,20838,22510,24926,27276,29153,29988,29134,26902,25590,26301,27833
"56001","Albany, WY","7","CA5N","500","31-33","      Manufacturing",22071,22951,24482,24818,22755,25555,25531,22921,19653,18205,18588,19059,18801,19428
"56001","Albany, WY","7","CA5N","510","321,327-339","        Durable goods manufacturing",19398,19847,21059,21459,19320,21498,21649,18812,16358,15278,15758,16136,16442,16676
"56001","Albany, WY","7","CA5N","511","321","          Wood product manufacturing",6097,6508,6084,6299,6821,7956,6901,4103,1688,"(D)","(D)","(D)",1396,"(D)"
