"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"08000","Colorado state total","7","CA5N","1200","54","      Professional, scientific, and technical services",13651517,13081397,12935039,13902741,15182424,16809443,18396758,19823310,19036088,19109682,20108050,21316757,22388610,23840591
"08000","Colorado state total","7","CA5N","1300","55","      Management of companies and enterprises",1731247,1691233,2022721,2552759,2964118,3385869,3830618,3615599,4044436,3976369,4393817,5294976,4861712,5280263
"08000","Colorado state total","7","CA5N","1400","56","      Administrative and support and waste management and remediation services",5077614,5028379,5100653,5400206,5661535,6058352,6404620,6551337,6140733,6203729,6494437,7048412,7110756,7645009
"08000","Colorado state total","7","CA5N","1401","561","        Administrative and support services",4365479,4303638,4393966,4710851,5001214,5479523,5943817,6078898,5655390,5747724,5998919,6566700,6646891,7144925
"08000","Colorado state total","7","CA5N","1402","562","        Waste management and remediation services",712135,724741,706687,689355,660321,578829,460803,472439,485343,456005,495518,481712,463865,500084
"08000","Colorado state total","7","CA5N","1500","61","      Educational services",960804,1038892,1115547,1239574,1324123,1446486,1521202,1633955,1734705,1852666,1912865,2079224,2149182,2233112
"08000","Colorado state total","7","CA5N","1600","62","      Health care and social assistance",8532575,9292329,9792126,10466447,10941051,11566194,12320799,13308991,14017183,14630488,15074528,15786570,16225715,17125084
"08000","Colorado state total","7","CA5N","1601","621","        Ambulatory health care services",4782041,5206847,5436826,5797201,6008518,6322471,6771570,7309207,7580077,7932696,8265873,8633576,8954844,9568472
"08000","Colorado state total","7","CA5N","1602","622","        Hospitals",1933337,2118233,2304661,2524278,2663861,2857228,3041375,3299811,3616810,3749152,3835442,4074608,4022142,4139872
"08000","Colorado state total","7","CA5N","1603","623","        Nursing and residential care facilities",932837,1016922,1057233,1111906,1164880,1229240,1284728,1374545,1454711,1503937,1528595,1570038,1615922,1667512
"08000","Colorado state total","7","CA5N","1604","624","        Social assistance",884360,950327,993406,1033062,1103792,1157255,1223126,1325428,1365585,1444703,1444618,1508348,1632807,1749228
"08000","Colorado state total","7","CA5N","1700","71","      Arts, entertainment, and recreation",1765015,1868790,1918752,1895028,1850507,1956609,1986070,2017534,1982914,2034099,2114447,2282233,2431283,2597466
"08000","Colorado state total","7","CA5N","1701","711","        Performing arts, spectator sports, and related industries",863579,924868,964394,912027,810884,882722,945839,909663,911907,909615,968162,1067835,1118538,1201677
"08000","Colorado state total","7","CA5N","1702","712","        Museums, historical sites, and similar institutions",54500,54902,53712,55714,59386,67072,75918,80535,85392,92110,95117,99961,104714,112101
"08000","Colorado state total","7","CA5N","1703","713","        Amusement, gambling, and recreation industries",846936,889020,900646,927287,980237,1006815,964313,1027336,985615,1032374,1051168,1114437,1208031,1283688
"08000","Colorado state total","7","CA5N","1800","72","      Accommodation and food services",4057572,4139673,4268778,4603221,4826220,5147370,5486601,5590104,5268908,5376853,5775883,6197452,6497486,6991656
"08000","Colorado state total","7","CA5N","1801","721","        Accommodation",1155465,1134360,1118271,1215182,1277130,1333912,1384019,1450970,1268293,1299560,1426549,1492730,1616330,1696548
"08000","Colorado state total","7","CA5N","1802","722","        Food services and drinking places",2902107,3005313,3150507,3388039,3549090,3813458,4102582,4139134,4000615,4077293,4349334,4704722,4881156,5295108
"08000","Colorado state total","7","CA5N","1900","81","      Other services (except public administration)",4362425,4743448,4842171,5025429,5315234,5644304,5797382,5855300,5855953,5992250,6111846,6488306,6582948,6995366
"08000","Colorado state total","7","CA5N","1901","811","        Repair and maintenance",1448958,1537714,1447429,1483049,1584918,1663922,1646529,1572268,1561717,1605928,1669795,1787905,1824810,1942916
"08000","Colorado state total","7","CA5N","1902","812","        Personal and laundry services",1213993,1338291,1303668,1363326,1499615,1623854,1633318,1575158,1594106,1725549,1721446,1827176,1781416,1900330
"08000","Colorado state total","7","CA5N","1903","813","        Religious, grantmaking, civic, professional, and similar organizations",1510636,1677630,1877436,1946311,1990875,2094457,2223686,2390550,2405839,2398882,2439814,2603069,2694434,2828022
"08000","Colorado state total","7","CA5N","1904","814","        Private households",188838,189813,213638,232743,239826,262071,293849,317324,294291,261891,280791,270156,282288,324098
"08000","Colorado state total","7","CA5N","2000","...","    Government and government enterprises",18229533,19706677,20784849,21764407,23019182,23851998,24729636,26362711,27667278,28706336,29003861,29302829,29933420,30965546
"08000","Colorado state total","7","CA5N","2001","...","      Federal, civilian",3466735,3692877,3937445,4206161,4429604,4526782,4716530,4848955,5036715,5429402,5584022,5624414,5506170,5636622
"08000","Colorado state total","7","CA5N","2002","...","      Military",1604023,1911212,2184124,2296491,2671513,2705897,2828652,3117116,3524292,3972720,4160327,4102335,3972330,4025524
"08000","Colorado state total","7","CA5N","2010","...","      State and local",13158775,14102588,14663280,15261755,15918065,16619319,17184454,18396640,19106271,19304214,19259512,19576080,20454920,21303400
"08000","Colorado state total","7","CA5N","2011","...","        State government",4105067,4253975,4330733,4458472,4684598,4883961,4897518,5384180,5611691,5743210,5842271,6016698,6662603,6985992
"08000","Colorado state total","7","CA5N","2012","...","        Local government",9053708,9848613,10332547,10803283,11233467,11735358,12286936,13012460,13494580,13561004,13417241,13559382,13792317,14317408
"08001","Adams, CO","7","CA5N","10","...","Personal income",10672448,10778910,10947278,11262706,11795503,12358694,13090988,13741134,13746512,13794477,14684508,15481232,15873101,17010005
"08001","Adams, CO","7","CA5N","20","...","Population (persons) 2/",376443,370753,377464,384809,395146,406575,415746,424913,435700,443668,452202,460653,470547,480718
"08001","Adams, CO","7","CA5N","30","...","Per capita personal income (dollars)",28351,29073,29002,29268,29851,30397,31488,32339,31550,31092,32473,33607,33733,35385
"08001","Adams, CO","7","CA5N","35","...","Earnings by place of work",7581438,7680794,7763009,8147098,8586088,9006037,9369105,9600133,9663626,9628333,10801959,11240840,11951416,12964517
"08001","Adams, CO","7","CA5N","36","...","  less: Contributions for government social insurance 3/",771016,816191,822412,880767,939238,991618,1034339,1070686,1042038,1039384,1026968,1068944,1268752,1380490
"08001","Adams, CO","7","CA5N","37","...","    Employee and self-employed contributions for government social insurance",400128,405708,407973,429876,454023,485119,517774,532919,529645,522952,446806,461665,635491,691602
"08001","Adams, CO","7","CA5N","38","...","    Employer contributions for government social insurance",370888,410483,414439,450891,485215,506499,516565,537767,512393,516432,580162,607279,633261,688888
"08001","Adams, CO","7","CA5N","42","...","  plus: Adjustment for residence 4/",1589070,1544938,1519820,1578607,1653185,1716090,1803539,1870668,1582615,1359295,613600,754703,681910,636067
"08001","Adams, CO","7","CA5N","45","...","  equals: Net earnings by place of residence",8399492,8409541,8460417,8844938,9300035,9730509,10138305,10400115,10204203,9948244,10388591,10926599,11364574,12220094
"08001","Adams, CO","7","CA5N","46","...","  plus: Dividends, interest, and rent 5/",1195617,1193922,1238644,1119391,1111732,1151004,1364302,1443392,1418668,1409524,1758055,2018339,1884454,1975872
"08001","Adams, CO","7","CA5N","47","...","  plus: Personal current transfer receipts",1077339,1175447,1248217,1298377,1383736,1477181,1588381,1897627,2123641,2436709,2537862,2536294,2624073,2814039
"08001","Adams, CO","7","CA5N","50","...","  Wages and salaries",5398926,5437285,5448494,5753914,6094181,6436792,6801214,7138916,7035975,7055721,8014089,8360021,8916881,9718749
"08001","Adams, CO","7","CA5N","60","...","  Supplements to wages and salaries",1130294,1165334,1211400,1270661,1374481,1369449,1416183,1469272,1576602,1589235,1754376,1839053,1946445,2077607
