tribe,time,avg_amen_rank_t1,avg_amen_rank_t2,avg_oil_avg_t1,avg_oil_avg_t2,avg_gas_avg_t1,avg_gas_avg_t2,avg_precip_t1,avg_precip_t2,avg_risk_t1,avg_risk_t2,avg_governance_t1,avg_governance_t2,avg_built_env_t1,avg_built_env_t2,avg_natural_env_t1,avg_natural_env_t2,avg_society_t1,avg_society_t2,avg_crsi_t1,avg_crsi_t2,avg_amenity_change_score,avg_oil_change_score,avg_gas_change_score,avg_precip_change_score,avg_risk_change_score,avg_governance_change_score,avg_built_env_change_score,avg_natural_env_change_score,avg_society_change_score,avg_crsi_change_score,avg_lat_t1,avg_lon_t1,avg_lat_t2,avg_lon_t2,mid_lat_t1,mid_lon_t1,mid_lat_t2,mid_lon_t2,n_record,n_unique_FIPS_t1,n_unique_FIPS_t2,avg_dist,mid_dist
Mo-al-kai,Time 1 only,6.25,NaN,5268.75,NaN,4405686.75,NaN,752.534608975,NaN,0.3255,NaN,0.17700000000000002,NaN,0.52975,NaN,0.46900000000000003,NaN,0.47850000000000004,NaN,2.17875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.64053340256244,-122.23114446527605,NaN,NaN,38.64104134934408,-122.23001132902802,NaN,NaN,4,4,1,NaN,NaN
Moki,Time 1 only,5,NaN,0,NaN,0,NaN,322.57782539999994,NaN,0.1315,NaN,0.42600000000000005,NaN,0.855,NaN,0.503,NaN,0.543,NaN,15.276499999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.63057319401018,-111.04696296995863,NaN,NaN,35.632742647632256,-111.04500177838396,NaN,NaN,2,2,1,NaN,NaN
Mon-e-da,Time 1 only,5.666666666666667,NaN,3085.8333333333335,NaN,4478815.166666667,NaN,973.0483527499999,NaN,0.305,NaN,0.3591666666666667,NaN,0.5463333333333333,NaN,0.43166666666666664,NaN,0.48433333333333334,NaN,2.8266666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.11552444750543,-121.06603363764607,NaN,NaN,39.1162812495122,-121.06717551033233,NaN,NaN,6,6,1,NaN,NaN
Monacan,Time 1 only,3.0416666666666665,NaN,0,NaN,0,NaN,1125.578901875,NaN,0.23186956521739133,NaN,0.7139565217391304,NaN,0.3846521739130435,NaN,0.39895652173913043,NaN,0.5635652173913044,NaN,5.341521739130434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.7456068950831,-77.98915805484219,NaN,NaN,37.746763390929395,-77.98901994636874,NaN,NaN,24,24,1,NaN,NaN
Moneton,Time 1 only,3.3513513513513513,NaN,9475.27027027027,NaN,2198881.2162162163,NaN,1146.7685099972973,NaN,0.14916216216216216,NaN,0.5190270270270271,NaN,0.34637837837837837,NaN,0.36843243243243246,NaN,0.47197297297297297,NaN,2.0074594594594593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.58402832481524,-81.03020222823505,NaN,NaN,37.58568795257332,-81.02953035996738,NaN,NaN,37,36,1,NaN,NaN
Montauk,Time 1 only,4,NaN,0,NaN,0,NaN,1207.7353770000002,NaN,0.383,NaN,0.7869999999999999,NaN,0.738,NaN,0.512,NaN,0.6829999999999999,NaN,6.145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.879005642372356,-72.81052426426542,NaN,NaN,40.879005642372356,-72.81052426426544,NaN,NaN,1,1,1,NaN,NaN
Munsee,Time 1 only,2.3333333333333335,NaN,132279,NaN,1457249.4,NaN,978.5301402066667,NaN,0.29513333333333336,NaN,0.6687333333333333,NaN,0.46293333333333336,NaN,0.3448,NaN,0.5537333333333334,NaN,3.8494666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.143934459795666,-82.58706084423233,NaN,NaN,41.15410751317225,-82.56844192465813,NaN,NaN,15,15,1,NaN,NaN
Nambe,Time 1 only,5,NaN,9,NaN,0,NaN,399.582296,NaN,0.15700000000000003,NaN,0.602,NaN,0.592,NaN,0.517,NaN,0.629,NaN,10.746999999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.50846116871701,-105.97744194618194,NaN,NaN,35.50846116871702,-105.97744194618194,NaN,NaN,1,1,1,NaN,NaN
Nem-shaw,Time 1 only,5.666666666666667,NaN,3085.8333333333335,NaN,4478815.166666667,NaN,973.0483527499999,NaN,0.305,NaN,0.3591666666666667,NaN,0.5463333333333333,NaN,0.43166666666666664,NaN,0.48433333333333334,NaN,2.8266666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.11552444750543,-121.06603363764607,NaN,NaN,39.1162812495122,-121.06717551033233,NaN,NaN,6,6,1,NaN,NaN
Nentego,Time 1 only,3.5,NaN,0,NaN,0,NaN,1101.874214,NaN,0.30133333333333334,NaN,0.7381666666666666,NaN,0.49083333333333334,NaN,0.558,NaN,0.4841666666666667,NaN,5.300999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.90834100244368,-76.12410027959761,NaN,NaN,38.91103488865276,-76.120931444144,NaN,NaN,6,6,1,NaN,NaN
New-chow-we,Time 1 only,6.357142857142857,NaN,823866.4285714285,NaN,341593,NaN,537.83061005,NaN,0.22742857142857142,NaN,0.24842857142857144,NaN,0.6507857142857143,NaN,0.43378571428571433,NaN,0.49314285714285716,NaN,5.349428571428572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.97093931568659,-120.3070801524884,NaN,NaN,36.9783718738219,-120.30507921712349,NaN,NaN,14,14,1,NaN,NaN
Nir-muck,Time 1 only,5,NaN,0,NaN,3937737,NaN,942.4950084,NaN,0.29900000000000004,NaN,0.376,NaN,0.55,NaN,0.495,NaN,0.406,NaN,2.8619999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.12632193225977,-122.23670713255467,NaN,NaN,40.12632193225978,-122.23670713255466,NaN,NaN,1,1,1,NaN,NaN
Nissaquogue,Time 1 only,4,NaN,0,NaN,0,NaN,1207.7353770000002,NaN,0.383,NaN,0.7869999999999999,NaN,0.738,NaN,0.512,NaN,0.6829999999999999,NaN,6.145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.879005642372356,-72.81052426426542,NaN,NaN,40.879005642372356,-72.81052426426544,NaN,NaN,1,1,1,NaN,NaN
No-to-no-to,Time 1 only,5.833333333333333,NaN,1137765.8333333333,NaN,634903.1666666666,NaN,532.67863285,NaN,0.222,NaN,0.22,NaN,0.7243333333333333,NaN,0.3721666666666667,NaN,0.43183333333333335,NaN,4.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.840458473050965,-119.77594107199394,NaN,NaN,36.84177230562359,-119.773753286924,NaN,NaN,6,6,1,NaN,NaN
Noe-ma-noe-ma,Time 1 only,5.666666666666667,NaN,0,NaN,656289.5,NaN,875.6544790833334,NaN,0.22966666666666669,NaN,0.3396666666666667,NaN,0.6315,NaN,0.493,NaN,0.4831666666666667,NaN,6.376333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.792582354973156,-121.49584879018359,NaN,NaN,40.795289922881864,-121.49500348704329,NaN,NaN,6,6,1,NaN,NaN
Noi-me-noi-me,Time 1 only,5.666666666666667,NaN,0,NaN,656289.5,NaN,875.6544790833334,NaN,0.22966666666666669,NaN,0.3396666666666667,NaN,0.6315,NaN,0.493,NaN,0.4831666666666667,NaN,6.376333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.792582354973156,-121.49584879018359,NaN,NaN,40.795289922881864,-121.49500348704329,NaN,NaN,6,6,1,NaN,NaN
Nome Lackee,Time 1 only,6,NaN,0,NaN,1968868.5,NaN,1186.4675587000002,NaN,0.22800000000000004,NaN,0.3015,NaN,0.6365000000000001,NaN,0.47350000000000003,NaN,0.46950000000000003,NaN,5.608500000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.7835152096966,-122.8139779221612,NaN,NaN,39.78494520656635,-122.81685402859323,NaN,NaN,2,2,1,NaN,NaN
Nook-choo,Time 1 only,5.833333333333333,NaN,1137765.8333333333,NaN,634903.1666666666,NaN,532.67863285,NaN,0.222,NaN,0.22,NaN,0.7243333333333333,NaN,0.3721666666666667,NaN,0.43183333333333335,NaN,4.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.840458473050965,-119.77594107199394,NaN,NaN,36.84177230562359,-119.773753286924,NaN,NaN,6,6,1,NaN,NaN
O-de-I-lah,Time 1 only,5.333333333333333,NaN,0,NaN,0,NaN,977.5031379666667,NaN,0.26933333333333337,NaN,0.30633333333333335,NaN,0.5343333333333333,NaN,0.5126666666666666,NaN,0.46,NaN,3.4673333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.27871864540987,-122.12640807768787,NaN,NaN,41.28320932118734,-122.13115411153947,NaN,NaN,3,3,1,NaN,NaN
Okanagan,Time 1 only,4.545454545454546,NaN,0,NaN,0,NaN,845.1330826999999,NaN,0.11454545454545456,NaN,0.4737272727272728,NaN,0.5239090909090909,NaN,0.5160909090909092,NaN,0.5619999999999999,NaN,12.497272727272728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.0534006441896,-116.67941380573522,NaN,NaN,48.06092683835782,-116.67274528963966,NaN,NaN,11,11,1,NaN,NaN
On-o-po-ma,Time 1 only,5.666666666666667,NaN,3085.8333333333335,NaN,4478815.166666667,NaN,973.0483527499999,NaN,0.305,NaN,0.3591666666666667,NaN,0.5463333333333333,NaN,0.43166666666666664,NaN,0.48433333333333334,NaN,2.8266666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.11552444750543,-121.06603363764607,NaN,NaN,39.1162812495122,-121.06717551033233,NaN,NaN,6,6,1,NaN,NaN
Pal-wis-ha,Time 1 only,6.357142857142857,NaN,823866.4285714285,NaN,341593,NaN,537.83061005,NaN,0.22742857142857142,NaN,0.24842857142857144,NaN,0.6507857142857143,NaN,0.43378571428571433,NaN,0.49314285714285716,NaN,5.349428571428572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.97093931568659,-120.3070801524884,NaN,NaN,36.9783718738219,-120.30507921712349,NaN,NaN,14,14,1,NaN,NaN
Palus,Time 1 only,3.5,NaN,0,NaN,0,NaN,379.325572875,NaN,0.10625000000000001,NaN,0.4535,NaN,0.453,NaN,0.40700000000000003,NaN,0.4035,NaN,4.5255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.71298582896145,-118.13278474051334,NaN,NaN,46.71460880124237,-118.13265456055744,NaN,NaN,4,4,1,NaN,NaN
Pas-ke-sa,Time 1 only,5.833333333333333,NaN,1137765.8333333333,NaN,634903.1666666666,NaN,532.67863285,NaN,0.222,NaN,0.22,NaN,0.7243333333333333,NaN,0.3721666666666667,NaN,0.43183333333333335,NaN,4.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.840458473050965,-119.77594107199394,NaN,NaN,36.84177230562359,-119.773753286924,NaN,NaN,6,6,1,NaN,NaN
Piankeshaw,Time 1 only,2.762295081967213,NaN,121397.11475409837,NaN,638333.1475409836,NaN,1056.4849339516393,NaN,0.22965573770491804,NaN,0.6585901639344262,NaN,0.385172131147541,NaN,0.39414754098360655,NaN,0.5213770491803279,NaN,3.8658360655737702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.59750745785925,-84.91337854157392,NaN,NaN,39.63737736566456,-84.9434286339311,NaN,NaN,122,122,1,NaN,NaN
Pillager,Time 1 only,2,NaN,0,NaN,0,NaN,673.329940275,NaN,0.133,NaN,0.791,NaN,0.45375000000000004,NaN,0.5680000000000001,NaN,0.6765,NaN,13.349499999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.38736477107513,-94.45296474307294,NaN,NaN,47.38860157495531,-94.4524422898218,NaN,NaN,4,4,1,NaN,NaN
Piscataway,Time 1 only,3.28,NaN,0,NaN,0,NaN,1098.43906552,NaN,0.44112,NaN,0.75968,NaN,0.46644,NaN,0.41248,NaN,0.55988,NaN,3.40488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.982483832851266,-76.79094231912187,NaN,NaN,38.983869234797055,-76.79137928532329,NaN,NaN,25,23,1,NaN,NaN
Pit-cat-chee,Time 1 only,5.833333333333333,NaN,1137765.8333333333,NaN,634903.1666666666,NaN,532.67863285,NaN,0.222,NaN,0.22,NaN,0.7243333333333333,NaN,0.3721666666666667,NaN,0.43183333333333335,NaN,4.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.840458473050965,-119.77594107199394,NaN,NaN,36.84177230562359,-119.773753286924,NaN,NaN,6,6,1,NaN,NaN
Po-ho-nee-chee,Time 1 only,5.833333333333333,NaN,1137765.8333333333,NaN,634903.1666666666,NaN,532.67863285,NaN,0.222,NaN,0.22,NaN,0.7243333333333333,NaN,0.3721666666666667,NaN,0.43183333333333335,NaN,4.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.840458473050965,-119.77594107199394,NaN,NaN,36.84177230562359,-119.773753286924,NaN,NaN,6,6,1,NaN,NaN
Po-ken-well,Time 1 only,6.357142857142857,NaN,823866.4285714285,NaN,341593,NaN,537.83061005,NaN,0.22742857142857142,NaN,0.24842857142857144,NaN,0.6507857142857143,NaN,0.43378571428571433,NaN,0.49314285714285716,NaN,5.349428571428572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.97093931568659,-120.3070801524884,NaN,NaN,36.9783718738219,-120.30507921712349,NaN,NaN,14,14,1,NaN,NaN
Po-to-yan-ti,Time 1 only,7,NaN,0,NaN,87967,NaN,787.4594583333333,NaN,0.3066666666666667,NaN,0.19466666666666668,NaN,0.5876666666666667,NaN,0.42233333333333334,NaN,0.4743333333333334,NaN,2.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.72225394021411,-120.28540160334119,NaN,NaN,37.723324638769064,-120.28613438201151,NaN,NaN,3,3,1,NaN,NaN
Pocumtuc,Time 1 only,3,NaN,0,NaN,0,NaN,1233.9598483333334,NaN,0.3066666666666667,NaN,0.8630000000000001,NaN,0.54,NaN,0.38266666666666665,NaN,0.5956666666666667,NaN,6.575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.35200950270084,-72.62587606402427,NaN,NaN,42.35201341829494,-72.62593419563834,NaN,NaN,3,3,1,NaN,NaN
Poquonok,Time 1 only,4,NaN,0,NaN,0,NaN,1215.7280990000002,NaN,0.65,NaN,0.8690000000000001,NaN,0.646,NaN,0.311,NaN,0.525,NaN,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.80322152467206,-72.73103559636954,NaN,NaN,41.80322152467207,-72.73103559636954,NaN,NaN,1,1,1,NaN,NaN
Powhatan Confederacy,Time 1 only,3.5434782608695654,NaN,0,NaN,0,NaN,1143.9981060888888,NaN,0.35702222222222224,NaN,0.7268222222222221,NaN,0.35271111111111114,NaN,0.4531555555555556,NaN,0.5582,NaN,3.9279333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.5068399644631,-77.04068153579398,NaN,NaN,37.508003317381174,-77.03977725519361,NaN,NaN,46,45,1,NaN,NaN
Pueblo of Santa Clara,Time 1 only,5,NaN,48196,NaN,734435.5,NaN,451.90186629999994,NaN,0.256,NaN,0.583,NaN,0.449,NaN,0.5505,NaN,0.5529999999999999,NaN,6.7835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.77822994960972,-106.59138690219584,NaN,NaN,35.77854956122984,-106.59169496114147,NaN,NaN,2,2,1,NaN,NaN
Pueblo of Santo Domingo,Time 1 only,5,NaN,48200.5,NaN,734435.5,NaN,380.52276359999996,NaN,0.15200000000000002,NaN,0.6225,NaN,0.617,NaN,0.5305,NaN,0.5695,NaN,11.136499999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.599274923012125,-106.42335267820496,NaN,NaN,35.60009622812821,-106.42284668485154,NaN,NaN,2,2,1,NaN,NaN
Quinnipiac,Time 1 only,4.5,NaN,0,NaN,0,NaN,1281.5989614999999,NaN,0.4555,NaN,0.8685,NaN,0.5275000000000001,NaN,0.42100000000000004,NaN,0.5485,NaN,3.0294999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.43399144772923,-72.73674281151037,NaN,NaN,41.43416382566554,-72.73682189468342,NaN,NaN,2,2,1,NaN,NaN
Roanoke,Time 1 only,4,NaN,0,NaN,0,NaN,1266.6251809999999,NaN,0.29500000000000004,NaN,0.5915,NaN,0.4205,NaN,0.6779999999999999,NaN,0.48700000000000004,NaN,4.670999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.01389866060138,-75.83837138757247,NaN,NaN,36.013958966332154,-75.83783960141045,NaN,NaN,2,2,1,NaN,NaN
Rockaway,Time 1 only,4,NaN,0,NaN,0,NaN,1209.5406150000001,NaN,0.351,NaN,0.772,NaN,0.5640000000000001,NaN,0.34199999999999997,NaN,0.703,NaN,4.263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.74084331415893,-73.58942021381388,NaN,NaN,40.74084331415894,-73.58942021381388,NaN,NaN,1,1,1,NaN,NaN
S'Homamish,Time 1 only,5.6,NaN,0,NaN,0,NaN,1745.7334774,NaN,0.3108,NaN,0.40280000000000005,NaN,0.5594,NaN,0.4452,NaN,0.4748,NaN,4.7386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.400602973786405,-122.94466775115846,NaN,NaN,47.402130104864604,-122.9412579129369,NaN,NaN,5,5,1,NaN,NaN
Sa-heh-wamish,Time 1 only,5.6,NaN,0,NaN,0,NaN,1745.7334774,NaN,0.3108,NaN,0.40280000000000005,NaN,0.5594,NaN,0.4452,NaN,0.4748,NaN,4.7386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.400602973786405,-122.94466775115846,NaN,NaN,47.402130104864604,-122.9412579129369,NaN,NaN,5,5,1,NaN,NaN
Sage-womnee,Time 1 only,6.4,NaN,3251.5,NaN,2508004.1,NaN,659.66559679,NaN,0.3961,NaN,0.293,NaN,0.6256,NaN,0.4012,NaN,0.47250000000000003,NaN,2.6439999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.91124402742752,-120.83890360849057,NaN,NaN,37.91358947386725,-120.83963530457049,NaN,NaN,10,10,1,NaN,NaN
Sai-nell,Time 1 only,6.5,NaN,0,NaN,172552.16666666666,NaN,1318.2921381333333,NaN,0.191,NaN,0.21466666666666667,NaN,0.6071666666666666,NaN,0.5561666666666667,NaN,0.48633333333333334,NaN,6.487666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.416219860442226,-123.12379934045016,NaN,NaN,39.41691614991665,-123.11941402736048,NaN,NaN,6,6,1,NaN,NaN
San Imirio,Time 1 only,6,NaN,175321457,NaN,189667081,NaN,239.65994940000002,NaN,0.21300000000000002,NaN,0.233,NaN,0.99,NaN,0.35,NaN,0.389,NaN,7.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.34472570899505,-118.72826277195672,NaN,NaN,35.34472570899505,-118.72826277195672,NaN,NaN,1,1,1,NaN,NaN
San Luis Rey,Time 1 only,6.333333333333333,NaN,5298189.833333333,NaN,3153647,NaN,271.127006765,NaN,0.4246666666666667,NaN,0.3926666666666667,NaN,0.8895,NaN,0.4331666666666667,NaN,0.49533333333333335,NaN,5.870666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.787756665163954,-116.70959983388082,NaN,NaN,33.79177557461979,-116.70722123946359,NaN,NaN,6,6,1,NaN,NaN
Santo Domingo Pueblo,Time 1 only,5,NaN,96392,NaN,1468871,NaN,361.46323119999994,NaN,0.14700000000000002,NaN,0.643,NaN,0.642,NaN,0.544,NaN,0.51,NaN,11.526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.69008867730724,-106.869263410228,NaN,NaN,35.690088677307244,-106.86926341022799,NaN,NaN,1,1,1,NaN,NaN
Sauk and Meskwaki,Time 1 only,2.5301204819277108,NaN,14247.409638554216,NaN,143946.93373493975,NaN,909.9610602698795,NaN,0.21419277108433735,NaN,0.6423072289156626,NaN,0.3968915662650603,NaN,0.42984337349397594,NaN,0.6175481927710843,NaN,5.5331204819277104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.445282481965535,-92.73509445311102,NaN,NaN,41.46534340257903,-92.73733933458122,NaN,NaN,166,166,1,NaN,NaN
Sco-ton,Time 1 only,5.5,NaN,0,NaN,0,NaN,1629.794528325,NaN,0.17925000000000002,NaN,0.25625000000000003,NaN,0.5985,NaN,0.51375,NaN,0.43625,NaN,5.84375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.6358707044862,-123.40265700216878,NaN,NaN,42.63706926225287,-123.4034161356286,NaN,NaN,4,4,1,NaN,NaN
Se-na-hu-ow,Time 1 only,6.5,NaN,26739355.875,NaN,27254597.625,NaN,370.3316010285714,NaN,0.31125,NaN,0.297375,NaN,0.84975,NaN,0.4885,NaN,0.528375,NaN,6.655749999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.23453346797216,-118.60577693045695,NaN,NaN,35.24120542343882,-118.6071457168707,NaN,NaN,8,8,1,NaN,NaN
Secatogue,Time 1 only,4,NaN,0,NaN,0,NaN,1207.7353770000002,NaN,0.383,NaN,0.7869999999999999,NaN,0.738,NaN,0.512,NaN,0.6829999999999999,NaN,6.145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.879005642372356,-72.81052426426542,NaN,NaN,40.879005642372356,-72.81052426426544,NaN,NaN,1,1,1,NaN,NaN
Setauket,Time 1 only,4,NaN,0,NaN,0,NaN,1207.7353770000002,NaN,0.383,NaN,0.7869999999999999,NaN,0.738,NaN,0.512,NaN,0.6829999999999999,NaN,6.145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.879005642372356,-72.81052426426542,NaN,NaN,40.879005642372356,-72.81052426426544,NaN,NaN,1,1,1,NaN,NaN
Si-yan-te,Time 1 only,7,NaN,0,NaN,87967,NaN,787.4594583333333,NaN,0.3066666666666667,NaN,0.19466666666666668,NaN,0.5876666666666667,NaN,0.42233333333333334,NaN,0.4743333333333334,NaN,2.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.72225394021411,-120.28540160334119,NaN,NaN,37.723324638769064,-120.28613438201151,NaN,NaN,3,3,1,NaN,NaN
Sicoags,Time 1 only,4,NaN,0,NaN,0,NaN,1215.7280990000002,NaN,0.65,NaN,0.8690000000000001,NaN,0.646,NaN,0.311,NaN,0.525,NaN,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.80322152467206,-72.73103559636954,NaN,NaN,41.80322152467207,-72.73103559636954,NaN,NaN,1,1,1,NaN,NaN
Siletz,Time 1 only,5.35,NaN,0,NaN,42512.5,NaN,1692.7410875750002,NaN,0.18555000000000002,NaN,0.33675,NaN,0.5501,NaN,0.5081,NaN,0.47490000000000004,NaN,6.1272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.57252477804868,-122.89229850234815,NaN,NaN,44.575498758127125,-122.89517474465806,NaN,NaN,20,20,1,NaN,NaN
Sim-sa-wa,Time 1 only,5.8,NaN,0,NaN,806238.6,NaN,1086.56417766,NaN,0.23820000000000002,NaN,0.3536,NaN,0.5288,NaN,0.4888,NaN,0.41960000000000003,NaN,3.2986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.727836552999484,-121.31008512444531,NaN,NaN,39.729368787140345,-121.30914928742234,NaN,NaN,5,5,1,NaN,NaN
Snake,Time 1 only,5.2,NaN,0,NaN,0,NaN,563.08222102,NaN,0.14930000000000002,NaN,0.3774,NaN,0.5364,NaN,0.531,NaN,0.48130000000000006,NaN,8.0862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.993793007779594,-120.52139285661359,NaN,NaN,43.00422760846432,-120.53313997040696,NaN,NaN,10,10,1,NaN,NaN
So-ho-nut,Time 1 only,6.5,NaN,26739355.875,NaN,27254597.625,NaN,370.3316010285714,NaN,0.31125,NaN,0.297375,NaN,0.84975,NaN,0.4885,NaN,0.528375,NaN,6.655749999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.23453346797216,-118.60577693045695,NaN,NaN,35.24120542343882,-118.6071457168707,NaN,NaN,8,8,1,NaN,NaN
Steh-chass,Time 1 only,5.6,NaN,0,NaN,0,NaN,1745.7334774,NaN,0.3108,NaN,0.40280000000000005,NaN,0.5594,NaN,0.4452,NaN,0.4748,NaN,4.7386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.400602973786405,-122.94466775115846,NaN,NaN,47.402130104864604,-122.9412579129369,NaN,NaN,5,5,1,NaN,NaN
Steilacoom,Time 1 only,5.6,NaN,0,NaN,0,NaN,1745.7334774,NaN,0.3108,NaN,0.40280000000000005,NaN,0.5594,NaN,0.4452,NaN,0.4748,NaN,4.7386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.400602973786405,-122.94466775115846,NaN,NaN,47.402130104864604,-122.9412579129369,NaN,NaN,5,5,1,NaN,NaN
Su-ca-ah,Time 1 only,6.4,NaN,3251.5,NaN,2508004.1,NaN,659.66559679,NaN,0.3961,NaN,0.293,NaN,0.6256,NaN,0.4012,NaN,0.47250000000000003,NaN,2.6439999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.91124402742752,-120.83890360849057,NaN,NaN,37.91358947386725,-120.83963530457049,NaN,NaN,10,10,1,NaN,NaN
Su-nu,Time 1 only,5.8,NaN,0,NaN,806238.6,NaN,1086.56417766,NaN,0.23820000000000002,NaN,0.3536,NaN,0.5288,NaN,0.4888,NaN,0.41960000000000003,NaN,3.2986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.727836552999484,-121.31008512444531,NaN,NaN,39.729368787140345,-121.30914928742234,NaN,NaN,5,5,1,NaN,NaN
