FIPS,clay_mean,ec_mean,ph_mean,sand_mean,soc_mean,clay_sd,ec_sd,ph_sd,sand_sd,soc_sd
05045,13.817258883248732,13.349212240206876,54.019364763911504,33.9227265108706,20.034204099224212,4.328687701072883,7.050862838293179,2.048690998133902,7.0508627619688955,5.4062433674171535
05047,13.75408879615948,4.078433859481124,55.44822337922594,36.27005396767013,23.5913360010654,2.835764303054973,2.7308430401744026,2.4513621907129033,9.890385119158061,6.1705569142476095
05049,13.002284276666582,3.359501339274539,55.31004831401607,36.087109169649786,22.299578191103212,1.7792140814560977,2.5913620134083453,2.5347831986138916,5.43677206963842,3.313278933561498
05051,14.439921032060756,4.938622968030537,52.209664443315965,37.08641397686878,28.651536850754017,2.999890302406027,3.665041266671312,2.1589888503957675,4.95964788638383,7.954664658172054
05053,10.600815137569764,9.615226916674827,49.66810682463527,38.135917458141584,23.961366640556154,5.242546017716292,7.209485861465159,1.7803426811552086,7.846126651750911,4.3546696650933665
05055,13.805941024891386,9.96602506136158,57.01007621754295,21.749107622434202,17.27288056078706,5.580644373460202,7.603478358305027,2.8270626915840804,10.808475074771287,3.4318934927924225
05057,16.543772733306785,3.8469666799415903,53.44412053630692,42.4689605734767,21.767757865392273,7.402963020345468,2.6436306574911286,2.8998648321995733,11.266695827661717,4.264613711525259
05059,11.59714789397469,3.8497450103884656,51.72080841150916,43.52104136498143,24.909223698293772,3.4092013689052103,2.894040036641103,2.243251276937796,7.757034754628497,5.364973210060565
05061,14.037510337494584,6.096732695362239,53.16771682484674,42.42925215610602,24.317423436905184,7.3473493715180105,7.28996970767873,2.7089587030506115,9.618569070340214,5.417489408329269
05063,13.488537380972915,15.706892790649302,54.91063266351798,33.99988331921327,21.901754777570908,4.384082808839134,6.24507522965572,2.4342193580610165,8.632793993877625,4.570763490918763
05065,11.728485807983716,9.316288722884835,54.429226174242174,43.71972513985805,23.461521575722905,2.1183134990490076,6.8762005011511516,2.283932802128991,7.21516991514606,4.498203349887137
05067,18.392432186843816,9.85967066566794,57.6961516264106,29.696391075309748,17.874553335707358,7.342671775636875,8.903620442625005,1.804111204162551,17.892115816945868,3.692469898583496
05069,19.0610535088147,8.62953424147454,55.748591465009376,22.1149213835781,19.077978092903464,11.666174756402246,8.275801564920354,4.50276789577687,10.055389374220294,6.325914664096262
05071,14.440878781008191,2.676509060467063,54.12613728191802,38.16457668404927,26.06721081791281,2.9360245570798553,2.1075794162126953,2.533136248506621,6.708139800053868,6.139826621020369
05073,18.85487735647353,4.073763058752405,52.79630926664553,34.596253234736835,22.633507081401092,11.475627168805726,3.717473979945048,5.320812114280912,11.382129265335248,6.112443547607176
05075,15.291180683445877,5.5594368205311,56.910288652580576,31.96590031485772,19.07254929140511,5.765528099757837,5.528004483911953,2.5832545618486518,11.720541704953078,4.3858206516354885
05077,18.987424005335658,2.756579791191032,58.95867429392299,10.856174486314547,17.23694943949927,8.920550710980256,2.9319248903785016,2.4756514136203673,8.810066727981324,4.9836276263762365
05079,19.226854343476163,14.932201752570206,55.64728489615676,23.123728696612158,18.907389774373836,12.108700647204062,7.107916378412399,4.445490303724324,9.978016565688689,6.890047570625006
05081,18.326408538987785,4.607206561839607,54.52086392779111,36.49695906013826,20.853776997743473,9.134985364642114,4.636816470530208,3.8334377085479465,8.924732771617315,5.106445552483653
05083,14.416814715313285,2.9448446572493285,55.55236588959182,33.71884478724326,24.91550935956322,3.1076116001303484,2.009541801352065,2.5762153599369397,6.010830241456941,6.7447803794960395
05085,19.624565897516376,12.013926716413376,57.619103546731196,20.037563153684935,17.802423886520803,9.173919865351305,8.64131685341599,2.787540931794001,10.457681883355168,6.223721363915223
