geoid,elevation_mean,tri_mean,elevation_sd,tri_sd,elevation_min,tri_min,elevation_q25,tri_q25,elevation_median,tri_median,elevation_q75,tri_q75,elevation_max,tri_max
38051,625.066737516965,1.68576830778627,19.98115553599,1.08756349659847,576,0,610.990476226612,0.931542459811062,623.663599412127,1.46815111108849,637.889013633118,2.18114731305727,689.994996829087,12.1514757196076
38053,679.806893716196,5.00869244947606,56.4261966047398,3.96228704482467,556.00767687848,0,643.959139943332,2.34912793647952,683.693575209128,4.07778132738309,717.545151915666,6.54493847680279,839.099784747332,37.2107221761972
38055,595.421453787352,1.73366358242148,32.1846799954216,1.49539213049615,489.958525632902,0,570.397447111135,0.791344543408215,595.177094223331,1.38417971441569,617.661237333347,2.24929667900432,692.147005227095,19.8157969584641
38057,610.416707255999,3.04471255759406,43.8921218244182,2.23917725516421,506,0,577.039466730842,1.41154511887439,611.376014237321,2.62912411093348,642.964732608885,4.22749154402408,743.165481486788,26.5741988106747
38059,618.966781904135,3.3758805097203,56.9837526853881,2.40580667090528,488.369286808589,0,576.418537582537,1.72096287491456,626.974503111113,2.81480890477367,659.847142751561,4.41312098167455,775.846340037989,27.235453630932
38061,664.116441262651,2.40781788472344,46.047969832752,2.32310319314726,554.810821649032,0,637.044135969993,1.02819009209076,669.649894944384,1.78926638544264,699.734760364162,2.97627706878313,778.156064628303,28.3159799991499
38063,455.31727078348,0.905017478676988,10.2468687815837,1.0074253152547,390.814323259129,0,451,0.383577703650815,458.506120767583,0.628262346162721,461.994804316384,1.04566193083385,501.947361264362,13.2544272129838
38065,622.174961490399,3.08218078120949,49.8389655235285,1.85167313783889,497.325767085358,0,593.816583065595,1.83569716173133,630.155075975643,2.76516054533788,656.789294920188,3.96147571712413,735.82325277755,19.4287053361487
38067,271.398326473542,0.372177746532168,34.6313570575037,0.821174972618415,231.667601757413,0,246,4.2632564145606e-14,259,0.200093170640919,283.333131863967,0.396728747749407,453.756387058599,22.5396375382544
38069,478.434347215893,1.28119595273817,14.7440185471662,1.20475229424955,445,0,469.447075336359,0.480317444772425,478.395843070578,0.90867498894,488.607482613203,1.69750781457753,558.022194172785,13.3026223004865
38071,454.184387438219,0.636068940473662,9.82860377157964,0.506623009125817,434.065088424643,0,446,0.327541629936141,454.038275904374,0.550158392064802,460.638484813649,0.845009379624651,497.882489470974,11.3091317084075
38073,365.367577983624,0.968656298895419,36.6974146421269,1.43842128865668,298.125889031021,0,327.138144000024,0.327192450249088,359,0.572506737462152,402.911725972646,1.01928188711903,448,17.7676267938318
38075,523.852198902135,0.83325864713905,29.8830735452297,1.12288722007436,454.031142177495,0,499.071043555532,0.325089334856997,522.397628968649,0.508379340883181,549.601066700971,0.809226440408786,610.954025239952,12.9246220577227
38077,312.868969881067,0.441484595697639,21.1469472389329,0.659605353258715,272.588662737424,0,295,0.0144322730870101,313.553411555534,0.27301968146049,325,0.4988602335841,388.455499188816,10.4524092568271
38079,547.508426072066,1.35714962341384,64.8933682877533,1.18993039223355,450,0,492.019172307669,0.546868314775832,530.195354255785,0.969581086580199,603.634158969114,1.77987864756328,727.759921898441,11.3189553828884
38081,379.561648391881,0.752506137169093,26.4907989990464,0.83160353628211,318.289120000027,0,357.806146518867,0.30903637346904,386.534376974104,0.508399543355555,398.392998049217,0.871210356976466,529.626337454307,12.0458760524042
