FIPS,amen_region_census,amen_rural_urban,amen_urban_inf,amen_low,amen_sun,amen_high,amen_humid,amen_topo,amen_per_water,amen_log_water,amen_scale,amen_rank
18179,3,2,2,27.1,121,73.9,58,1,0.12,2.497,-3.73,2
18181,3,6,6,27.6,126,74.5,58,1,0.7,4.251,-2.73,2
18183,3,2,2,25.5,121,73.7,58,4,0.7,4.255,-2.56,2
19001,4,8,6,21,165,74.8,57,13,0.18,2.864,-1.59,3
19003,4,9,9,21.6,165,74.8,57,13,0.44,3.783,-1,3
19005,4,7,8,17,155,70.8,63,14,2.91,5.672,-0.27,3
19007,4,7,8,23.6,140,75.7,57,13,3.89,5.965,-0.51,3
19009,4,7,8,19.2,169,74.3,57,13,0.1,2.294,-1.94,3
19011,4,6,6,19.5,141,74,60,4,0.29,3.356,-3.66,2
19013,4,3,2,16.3,155,72.6,63,4,0.8,4.385,-3.07,2
19015,4,6,5,19.3,150,74.9,57,4,0.36,3.576,-3.35,2
19017,4,6,6,16.6,155,71.7,63,4,0.39,3.655,-3.16,2
19019,4,6,6,17.6,155,72.5,63,4,0.36,3.596,-3.24,2
19021,4,7,8,16.3,169,73.6,57,4,0.91,4.511,-2.44,2
19023,4,8,6,17.2,151,73.5,62,4,0.2,3.01,-3.94,2
19025,4,9,9,18,169,74,57,4,0.37,3.617,-2.73,2
19027,4,7,8,18.5,169,73.9,57,13,0.16,2.781,-1.7,3
19029,4,6,6,20.2,165,74.3,57,13,0.12,2.488,-1.79,3
19031,4,6,6,20.4,141,73.9,60,4,0.42,3.736,-3.28,2
19033,4,5,7,15.1,151,72,62,4,1.17,4.765,-2.96,2
19035,4,7,8,16.7,169,73.1,57,13,0.03,1.137,-2.66,2
19037,4,7,8,15.4,155,71.1,63,4,0.16,2.798,-3.65,2
19039,4,6,6,22.4,140,75.5,57,13,0.14,2.632,-2.42,2
19041,4,7,7,14.7,169,72.2,57,4,0.63,4.149,-2.52,2
19043,4,8,6,19.4,155,74.1,63,14,1.77,5.174,-1.01,3
19045,4,4,5,21.6,141,74.4,60,4,2.14,5.367,-2.35,2
19047,4,7,8,18.9,169,73.7,57,13,0.09,2.176,-1.89,3
19049,4,2,2,19.5,150,73.9,57,4,0.89,4.487,-2.56,2
19051,4,7,8,22.9,146,75.7,60,13,0.33,3.487,-1.96,3
19053,4,9,9,22.6,140,75,57,13,0.21,3.036,-2.04,3
19055,4,6,6,16.7,155,71.6,63,4,0.21,3.031,-3.45,2
19057,4,5,7,22.9,146,75.4,60,4,3.18,5.761,-2.04,3
19059,4,7,8,14.2,169,72.4,57,4,5.61,6.329,-1.51,3
19061,4,3,2,17.7,155,71.7,63,14,1.36,4.915,-0.79,3
19063,4,7,8,15,169,72.7,57,4,1.65,5.104,-2.1,3
19065,4,6,6,16.6,155,71.7,63,4,0.07,1.902,-4.09,2
19067,4,7,8,16.2,151,72.6,62,4,0.15,2.692,-4.03,2
19069,4,7,8,16.3,151,72.4,62,4,0.1,2.28,-4.18,2
19071,4,9,8,23.8,165,77.2,57,13,1.06,4.662,-0.81,3
19073,4,7,8,19.7,169,74.2,57,4,0.48,3.863,-2.37,2
19075,4,8,6,17.1,150,72.1,57,4,0.01,0,-4.86,1
19077,4,8,6,19.2,169,74.3,57,13,0.41,3.725,-1.19,3
19079,4,7,8,17.4,150,73.2,57,4,0.13,2.577,-3.74,2
19081,4,7,8,15.4,151,72.8,62,2,0.35,3.567,-4.06,2
19083,4,7,8,17.1,150,72.4,57,4,0.12,2.479,-3.63,2
19085,4,6,6,20.6,169,75.4,57,13,0.59,4.076,-1.06,3
19087,4,7,8,23.1,146,75.3,60,4,0.51,3.938,-2.95,2
19089,4,7,8,15.3,155,71.4,63,4,0.08,2.028,-4.16,2
19091,4,7,8,16.9,151,73.4,62,2,0.3,3.411,-4.05,2
19093,4,8,6,18.2,169,74.8,57,13,0.12,2.487,-2.14,3
19095,4,8,6,20.6,141,74.1,60,4,0.15,2.718,-3.84,2
19097,4,6,6,20,141,73.4,60,14,2.1,5.348,-0.85,3
19099,4,6,5,20.8,150,75.5,57,4,0.4,3.692,-3.19,2
19101,4,7,8,22.7,146,75.6,60,4,0.32,3.453,-3.35,2
19103,4,3,2,21.2,141,74.4,60,4,1.42,4.958,-2.64,2
19105,4,6,6,18.8,141,72.4,60,4,0.24,3.175,-3.45,2
19107,4,9,9,21.8,146,75.5,60,4,0.13,2.56,-3.95,2
19109,4,7,8,16,151,72.9,62,2,0.14,2.651,-4.47,2
19111,4,5,7,25.8,146,77.3,60,4,3.97,5.983,-1.95,3
19113,4,3,2,20.4,141,73.9,60,4,0.98,4.585,-2.83,2
19115,4,8,6,22.2,146,74.5,60,4,3.77,5.931,-1.83,3
19117,4,6,6,22.3,140,74.6,57,4,0.83,4.423,-2.61,2
19119,4,6,6,15.3,169,73.3,57,4,0.02,0.794,-4.49,2
19121,4,6,6,21.3,140,74.6,57,13,0.21,3.027,-2.15,3
19123,4,7,7,21.9,146,75.1,60,13,0.44,3.775,-1.82,3
19125,4,6,6,22.3,140,75.8,57,4,2.86,5.656,-2.28,2
19127,4,5,7,18.8,150,73.8,57,4,0.12,2.503,-3.7,2
19129,4,6,6,22.5,165,76.3,57,13,0.71,4.265,-1,3
19131,4,7,8,15.4,151,71.6,62,4,0.1,2.304,-4.1,2
19133,4,6,6,19.9,169,75.5,57,13,0.82,4.407,-1.03,3
19135,4,7,8,22.9,140,75.9,57,13,0.16,2.78,-2.36,2
19137,4,6,6,21.9,165,76.1,57,13,0.22,3.086,-1.67,3
19139,4,4,5,22.5,141,75.2,60,4,2.32,5.445,-2.37,2
19141,4,7,8,14.8,169,72.6,57,4,0.03,1.087,-4.23,2
19143,4,7,8,14.7,169,72.2,57,4,0.18,2.892,-3.19,2
19145,4,7,8,22.9,165,75.7,57,13,0.1,2.273,-1.83,3
19147,4,7,8,14.7,169,72.2,57,4,0.98,4.583,-2.29,2
19149,4,6,6,17.3,169,74.3,57,13,0.04,1.481,-2.69,2
19151,4,9,9,17,169,73.4,57,4,0.25,3.206,-2.95,2
19153,4,2,2,19.4,150,75.1,57,4,3.79,5.939,-2.13,3
19155,4,2,2,20.7,165,74.9,57,13,0.59,4.08,-1.03,3
19157,4,7,8,19.3,150,74,57,4,0.2,2.976,-3.42,2
19159,4,9,9,22.6,140,74.7,57,13,0.23,3.144,-1.9,3
19161,4,9,9,18.2,169,74.8,57,13,0.45,3.802,-1.45,3
19163,4,2,2,22.9,141,75.4,60,4,2.2,5.393,-2.39,2
19165,4,6,6,20.3,169,74.9,57,13,0.08,2.114,-2.01,3
19167,4,7,8,17.6,169,74.6,57,4,0.09,2.209,-3.7,2
19169,4,4,5,18.9,150,73.6,57,4,0.15,2.684,-3.54,2
19171,4,6,6,19.1,150,73,57,4,0.15,2.695,-3.34,2
19173,4,9,9,23.7,165,75.8,57,13,0.16,2.789,-1.44,3
19175,4,7,8,21.4,140,74.6,57,13,0.37,3.607,-1.83,3
19177,4,9,9,24.4,146,75.7,60,13,1.09,4.69,-1.07,3
19179,4,5,7,22.7,146,75.6,60,13,0.96,4.561,-1.4,3
19181,4,2,2,22,140,75.6,57,13,0.27,3.304,-2.16,3
19183,4,6,6,22.5,146,75.4,60,4,0.35,3.546,-3.28,2
19185,4,9,9,23.6,140,75.7,57,13,0.28,3.335,-1.9,3
19187,4,5,7,17.8,150,73.6,57,4,0.39,3.67,-3.2,2
19189,4,7,8,14.9,151,72.2,62,4,0.28,3.319,-3.81,2
19191,4,7,8,16.2,155,71.7,63,4,0.04,1.364,-4.44,2
19193,4,3,2,18,169,75.3,57,13,0.54,3.998,-1.51,3
19195,4,9,9,14.7,151,71.8,62,4,0.43,3.757,-3.51,2
19197,4,7,8,16.3,151,72.4,62,4,0.31,3.442,-3.56,2
20001,4,7,8,32.4,169,80,51,4,0.43,3.76,-1.43,3
20003,4,6,4,30.6,167,79.1,59,4,0.23,3.155,-2.42,2
20005,4,6,3,27.7,166,78,59,13,0.62,4.128,-0.76,3
20007,4,9,9,33.7,181,81.8,46,5,0.18,2.917,-1.28,3
20009,4,7,7,30.5,182,80,48,4,0.72,4.273,-0.88,3
20011,4,7,8,33.2,169,81.2,51,4,0.27,3.305,-1.85,3
20013,4,7,8,26.2,166,77.3,59,4,0.27,3.28,-2.64,2
20015,4,2,2,31.9,169,80,51,14,1.27,4.842,0.58,4
20017,4,9,9,30.7,167,79.4,59,14,0.27,3.305,-0.88,3
20019,4,9,9,33.8,169,80.6,51,14,0.49,3.886,0.23,4
20021,4,6,6,34.4,169,79.3,51,2,0.65,4.177,-0.98,3
20023,4,9,9,30.3,205,77.2,42,4,0.09,2.231,-0.14,3
20025,4,9,9,33.1,209,80.9,41,5,0.26,3.25,0.22,4
20027,4,7,8,28.5,181,79.6,50,4,1.77,5.175,-0.8,3
20029,4,7,8,26.4,181,77.9,50,4,0.4,3.677,-1.49,3
20031,4,7,8,30.6,167,79.1,59,4,3.72,5.919,-0.95,3
20033,4,9,9,33.2,181,81.3,46,5,0.18,2.868,-1.26,3
20035,4,4,5,33.9,169,80.8,51,4,0.56,4.023,-1.25,3
20037,4,4,5,34.4,169,79.3,51,4,0.36,3.578,-1,3
20039,4,9,9,28.2,205,77.9,42,4,0.07,1.952,-0.83,3
20041,4,7,8,29.1,182,78.7,48,4,0.49,3.902,-0.96,3
20043,4,8,6,26.2,166,78.2,59,4,1.23,4.813,-2.07,3
20045,4,3,2,30.3,167,79.1,59,13,3.7,5.913,0.36,4
20047,4,9,9,31.8,181,80.1,46,2,0.01,0.251,-3.01,2
20049,4,8,6,33.1,169,80.1,51,14,0.39,3.669,0.13,4
20051,4,7,7,27.8,182,78.6,48,4,0.06,1.714,-2.31,2
20053,4,9,9,29.7,182,80.5,48,9,1.04,4.647,-0.19,3
20055,4,5,7,30.6,209,79.2,41,2,0.19,2.966,-0.35,3
20057,4,5,7,30.8,209,79.2,41,2,0.07,1.972,-0.84,3
20059,4,6,3,30.5,167,78.8,59,4,0.49,3.883,-1.97,3
20061,4,5,7,28.7,167,79.1,59,14,4.87,6.189,0.39,4
20063,4,9,9,27.5,206,77.3,42,4,0.01,0,-1.79,3
20065,4,9,9,28.2,205,78.6,42,4,0.04,1.442,-1.28,3
20067,4,7,8,32.8,209,79.3,41,2,0.03,1.141,-0.97,3
20069,4,9,9,31.2,209,79.2,41,2,0.05,1.622,-0.96,3
20071,4,9,9,29.4,206,77.4,42,2,0,0,-1.8,3
20073,4,6,6,32,169,79.5,51,14,1.11,4.713,0.66,4
20075,4,9,9,31.2,209,79.4,41,2,0.11,2.427,-0.59,3
20077,4,7,8,33.3,181,81.5,46,5,0.19,2.934,-1.26,3
20079,4,2,2,31,181,80.2,46,2,0.21,3.022,-1.71,3
20081,4,9,9,32.8,209,79.3,41,2,0.06,1.83,-0.61,3
20083,4,9,9,31.6,209,79.9,41,4,0.04,1.314,-0.94,3
20085,4,6,6,27.7,166,78,59,4,0.16,2.761,-2.85,2
20087,4,8,6,28.7,166,78.2,59,4,3.74,5.924,-1.06,3
20089,4,9,9,26.2,181,78.8,50,13,0.58,4.058,-0.2,3
20091,4,0,1,29.2,167,77.7,59,4,0.71,4.26,-1.69,3
20093,4,9,9,31.2,209,79.4,41,2,0.17,2.859,-0.36,3
20095,4,6,6,32.8,181,80.6,46,5,0.35,3.554,-0.77,3
20097,4,9,9,31.8,181,80.1,46,5,0.03,1.158,-2.08,3
20099,4,7,7,34.6,169,80.9,51,4,0.68,4.221,-1.05,3
20101,4,9,9,30.8,206,78.2,42,4,0.03,1.074,-0.9,3
20103,4,1,1,28.7,166,78.2,59,13,1.08,4.682,-0.35,3
20105,4,9,9,29.4,182,80.7,48,9,0.15,2.699,-1.33,3
20107,4,8,4,30.6,167,79.1,59,4,1.25,4.828,-1.53,3
20109,4,9,9,30.2,206,77.7,42,4,0.01,0.025,-1.43,3
20111,4,5,7,29.8,167,78.5,59,14,0.49,3.899,-0.48,3
20113,4,7,7,30.4,182,80.5,48,4,0.16,2.799,-1.81,3
20115,4,6,6,30.4,182,80.5,48,4,1.09,4.695,-0.81,3
20117,4,7,8,26.4,166,77.8,59,14,0.2,2.98,-1.38,3
20119,4,9,9,33.1,209,80.9,41,5,0.13,2.538,-0.16,3
20121,4,1,1,30.5,167,78.8,59,4,2.28,5.428,-1.15,3
20123,4,7,8,27.8,181,78.6,50,9,2.61,5.563,0.32,4
20125,4,5,7,33.9,169,80.2,51,4,0.95,4.554,-0.81,3
20127,4,9,8,28.7,167,78.4,59,14,0.78,4.353,-0.4,3
20129,4,9,9,31.9,209,78.8,41,2,0,0,-1.59,3
20131,4,9,9,26.4,166,77.8,59,4,0.05,1.61,-3.62,2
20133,4,7,8,31.5,169,79.7,51,4,1.07,4.67,-1.01,3
20135,4,9,9,30.5,206,80,42,4,0.02,0.883,-1.54,3
20137,4,7,8,27.9,205,77.3,42,13,0.4,3.696,1.57,4
20139,4,6,6,30,167,78.5,59,4,2.18,5.385,-1.17,3
20141,4,9,9,27.8,181,78.6,50,9,0.19,2.945,-1.07,3
20143,4,9,9,29.3,181,80.6,50,9,0.11,2.354,-1.67,3
20145,4,7,8,31.3,181,80.1,46,4,0.05,1.617,-2.07,3
20147,4,7,8,27.8,181,79.5,50,13,0.96,4.563,0.15,4
20149,4,6,5,29.2,166,79.4,59,14,2.07,5.332,-0.09,3
20151,4,7,8,32.8,181,80.6,46,5,0.1,2.335,-1.42,3
20153,4,9,9,29,205,77.1,42,4,0.01,0.028,-1.5,3
20155,4,4,5,31,181,80.2,46,4,1.32,4.885,-0.42,3
20157,4,7,8,26.2,181,78.8,50,4,0.53,3.968,-1.61,3
20159,4,7,8,30.4,182,80.5,48,4,0.24,3.162,-1.62,3
20161,4,5,7,28.7,166,79.1,59,14,2.01,5.304,-0.11,3
20163,4,9,9,29.1,181,78.9,50,4,0.78,4.362,-0.94,3
20165,4,9,9,30.5,182,80,48,4,0.03,1.073,-2.57,2
20167,4,7,8,28.8,182,79.6,48,9,1.59,5.069,0.12,4
20169,4,5,7,29.6,182,80.6,48,9,0.23,3.142,-1.03,3
20171,4,7,8,30.8,206,78.2,42,2,0.02,0.514,-1.5,3
20173,4,2,2,31.3,181,80.7,46,4,0.91,4.516,-0.7,3
20175,4,7,7,34.7,209,80.8,41,2,0.15,2.738,-0.21,3
20177,4,3,2,28,167,78.2,59,4,1.17,4.761,-1.76,3
20179,4,9,9,29.3,205,78.2,42,4,0.03,1.025,-1.21,3
20181,4,7,8,27.6,205,75.8,42,2,0.02,0.687,-1.34,3
20183,4,9,9,27.8,181,79.5,50,13,0.12,2.507,-0.94,3
20185,4,9,9,31.3,181,80.1,46,1,0.34,3.514,-1.52,3
20187,4,9,9,31.9,209,78.8,41,2,0.01,0,-1.59,3
20189,4,7,8,34.7,209,80.8,41,2,0.02,0.906,-1.18,3
20191,4,6,6,33.8,181,81.4,46,4,0.25,3.222,-1.15,3
20193,4,7,8,27.7,205,76.6,42,4,0.01,0.023,-1.58,3
20195,4,9,9,29.3,206,78.2,42,4,1.19,4.782,0.81,4
20197,4,8,6,28.8,182,78.1,48,14,0.3,3.401,0.4,4
20199,4,9,9,30,206,76.5,42,2,0.01,0,-1.45,3
20201,4,9,9,26.2,181,78.8,50,4,0.04,1.442,-2.95,2
20203,4,9,9,29.4,206,77.4,42,2,0,0,-1.8,3
20205,4,7,8,33.1,169,80.1,51,4,0.2,2.978,-1.75,3
20207,4,9,9,31.4,181,79.6,46,4,0.96,4.564,-0.36,3
20209,4,0,1,27.8,166,78.8,59,13,2.76,5.621,-0.17,3
21001,6,7,8,34.9,128,76.9,60,15,1.31,4.873,0.24,4
21003,6,7,8,35.6,128,78.1,60,4,1.68,5.125,-1.5,3
21005,6,6,6,32.9,131,76.2,63,14,0.79,4.367,-0.45,3
21007,6,9,9,36.3,131,78.7,59,4,8.2,6.709,-0.55,3
21009,6,7,7,35.6,128,78.1,60,4,1.8,5.192,-1.47,3
21011,6,8,6,34.9,131,76,63,14,1.59,5.07,0.32,4
21013,6,7,7,37.8,125,76,66,20,0.16,2.776,0.12,4
21015,6,0,1,31.1,131,75.6,63,14,4.17,6.033,0.29,4
21017,6,2,2,32.9,131,76.2,63,4,0.08,2.065,-3.18,2
21019,6,2,2,34.5,125,75.8,66,18,1.01,4.618,0.28,4
21021,6,7,7,33.8,131,75.4,63,14,0.6,4.089,-0.23,3
21023,6,8,4,32.4,131,74.8,63,14,2.71,5.604,0.5,4
21025,6,9,9,36,125,75.5,66,19,0.02,0.597,-1.36,3
21027,6,9,9,34.6,128,76.8,60,14,2.24,5.412,0.35,4
21029,6,2,2,33.3,128,76.9,60,14,0.36,3.583,-0.87,3
21031,6,9,9,35.9,128,77.1,60,14,0.8,4.378,-0.06,3
21033,6,6,6,36,131,77.8,59,14,0.34,3.54,-0.52,3
21035,6,7,7,36.8,131,78.5,59,4,5.97,6.392,-0.58,3
21037,6,0,1,32.1,131,76.2,63,14,4.94,6.203,0.39,4
21039,6,9,9,36.3,131,78.7,59,4,3.28,5.793,-1.03,3
21041,6,6,4,33.7,131,77.4,63,14,5.23,6.26,0.37,4
21043,6,2,2,34.6,125,75.1,66,19,0.38,3.627,0.12,4
21045,6,9,9,34.9,128,76.9,60,14,0.03,0.99,-1.97,3
21047,6,3,2,35.1,131,77.8,59,14,0.37,3.615,-0.63,3
21049,6,2,2,34.9,131,76,63,14,0.33,3.506,-0.51,3
21051,6,9,9,36,125,75.5,66,19,0.01,0.396,-1.46,3
21053,6,9,9,35.6,128,78.1,60,15,3.94,5.975,0.62,4
21055,6,7,8,35.9,131,77.9,59,14,2.37,5.47,0.46,4
21057,6,9,9,37.3,128,77.3,60,15,1.62,5.086,0.65,4
21059,6,3,2,34.9,131,78.2,59,4,2.91,5.674,-1.2,3
21061,6,9,9,35.1,128,75.6,60,14,1.75,5.165,0.62,4
21063,6,8,6,34.6,125,75.1,66,19,0.52,3.957,0.29,4
21065,6,6,6,36,125,75.5,66,19,0.66,4.197,0.55,4
21067,6,2,2,32.9,131,76.2,63,4,0.35,3.566,-2.39,2
21069,6,7,8,34.6,131,75.1,63,14,0.12,2.481,-0.86,3
21071,6,7,8,38.1,125,77.1,66,19,0.29,3.379,0.04,3
21073,6,4,5,33.4,131,76.1,63,14,0.78,4.354,-0.34,3
21075,6,7,8,35.9,131,78.4,59,4,9.37,6.843,-0.46,3
21077,6,1,1,33,131,76.1,63,14,5.58,6.324,0.63,4
21079,6,6,6,36.1,131,76.2,63,4,1.14,4.738,-1.23,3
21081,6,1,1,31.8,131,75.6,63,14,0.33,3.496,-0.93,3
21083,6,7,8,36.6,131,78.2,59,4,0.15,2.714,-2.48,2
21085,6,7,8,35.4,128,76.9,60,14,1.4,4.944,0.21,4
21087,6,9,9,34.9,128,76.9,60,4,0.02,0.549,-3.72,2
21089,6,2,2,33.9,125,76.4,66,19,2.34,5.457,0.62,4
21091,6,8,6,34.1,131,78.2,59,14,5.09,6.232,0.48,4
21093,6,4,5,33.2,128,75.8,60,14,0.3,3.391,-0.69,3
21095,6,7,8,34.4,125,73,66,20,0.17,2.813,0.37,4
21097,6,6,6,33.4,131,76.1,63,14,0.06,1.759,-1.72,3
21099,6,9,9,35.1,128,75.6,60,14,0.47,3.858,-0.07,3
21101,6,2,2,34.6,131,77.6,59,4,5.8,6.363,-0.72,3
21103,6,8,6,32.8,131,75.7,63,14,0.61,4.119,-0.46,3
21105,6,9,9,36.6,131,78.2,59,4,3.35,5.815,-0.84,3
21107,6,7,7,35.9,131,77.9,59,14,0.66,4.196,-0.21,3
21109,6,8,6,36.1,125,76.2,66,19,0.07,1.935,-0.82,3
21111,6,2,2,33.3,128,76.9,60,14,3.38,5.824,0.32,4
21113,6,2,2,32.9,131,76.2,63,4,0.75,4.311,-1.99,3
21115,6,7,8,38.1,125,77.1,66,19,0.91,4.51,0.64,4
21117,6,0,1,32.1,131,76.2,63,5,1.45,4.98,-1.62,3
21119,6,9,9,38.1,125,77.1,66,20,0.23,3.145,0.07,4
21121,6,7,8,37.8,125,76,66,19,0.01,0.031,-1.49,3
21123,6,7,8,33.2,128,75.8,60,14,0.11,2.398,-1.22,3
21125,6,7,8,37.8,125,76,66,19,1.82,5.203,1.25,4
21127,6,8,6,34.5,125,75.8,66,19,0.31,3.432,-0.19,3
21129,6,9,9,36,125,75.5,66,19,0.64,4.165,0.53,4
21131,6,9,9,36,125,75.5,66,20,0.08,2.099,-0.41,3
21133,6,7,8,34.4,125,73,66,20,0.02,0.725,-0.74,3
21135,6,8,6,32.4,125,74.8,66,19,2.26,5.422,0.78,4
21137,6,7,8,36.1,131,76.2,63,14,0.06,1.83,-1.25,3
21139,6,9,9,36,131,79.2,59,14,7.63,6.637,0.75,4
21141,6,7,8,35.6,131,77.8,59,14,0.25,3.231,-0.75,3
21143,6,9,9,36,131,77.8,59,14,15.88,7.37,1.51,4
21145,6,5,7,36,131,79.2,59,4,6.33,6.45,-0.87,3
21147,6,9,9,37.8,125,76,66,19,0.68,4.223,0.73,4
21149,6,8,6,35.4,131,77,59,4,0.73,4.296,-1.52,3
21151,6,2,2,36.1,131,76.2,63,14,0.55,4,-0.1,3
21153,6,9,9,36,125,75.5,66,19,0,0,-1.67,3
21155,6,7,8,33.8,128,75.4,60,14,0.06,1.801,-1.32,3
21157,6,7,8,36.6,131,78.2,59,4,10.4,6.947,-0.24,3
21159,6,9,9,38.1,125,77.1,66,19,0.05,1.561,-0.92,3
21161,6,6,4,32.4,131,74.8,63,14,2.23,5.405,0.4,4
21163,6,6,5,34.6,128,76.8,60,14,4.85,6.183,0.76,4
21165,6,9,9,34.9,125,76,66,19,1.03,4.638,0.46,4
21167,6,6,6,33.8,131,75.4,63,14,0.87,4.465,-0.03,3
21169,6,9,9,35.1,128,75.6,60,4,0.02,0.878,-3.16,2
21171,6,7,8,37.3,128,77.3,60,15,0.39,3.667,-0.1,3
21173,6,6,6,34.9,131,76,63,14,0.11,2.357,-1.12,3
21175,6,9,9,34.6,125,75.1,66,19,0.64,4.152,0.39,4
21177,6,7,8,35.9,131,77.1,59,14,0.99,4.592,0.21,4
21179,6,6,6,33.2,128,75.8,60,14,0.33,3.511,-0.63,3
21181,6,8,6,32.9,131,76.2,63,14,0.12,2.501,-1.43,3
21183,6,6,6,35.4,131,77,59,14,0.49,3.897,-0.21,3
21185,6,2,2,33.2,131,75.3,63,4,3.74,5.925,-0.85,3
21187,6,8,6,31.8,131,75.6,63,14,0.57,4.039,-0.64,3
21189,6,9,9,36,125,75.5,66,19,0,0,-1.67,3
21191,6,1,1,31.8,131,75.6,63,14,0.47,3.856,-0.74,3
21193,6,7,8,38.1,125,77.1,66,20,0.14,2.66,-0.19,3
21195,6,7,8,38.1,125,77.1,66,20,0.15,2.688,-0.18,3
21197,6,6,6,34.9,125,76,66,19,0.04,1.357,-1.28,3
21199,6,7,7,37.8,125,76,66,14,2.28,5.43,0.61,4
21201,6,9,9,33.4,131,76.1,63,14,0.04,1.385,-1.91,3
21203,6,6,6,36.1,125,76.2,66,19,0.17,2.832,-0.35,3
21205,6,7,8,34.6,125,75.1,66,19,1.9,5.245,0.97,4
21207,6,9,9,34.9,128,76.9,60,15,10.36,6.943,1.33,4
21209,6,2,2,33.4,131,76.1,63,14,0.04,1.437,-1.89,3
21211,6,6,6,32.8,131,75.7,63,14,0.38,3.641,-0.71,3
21213,6,6,6,35.6,131,77.8,59,4,0,0,-3.98,2
21215,6,8,6,32.8,131,75.7,63,14,3.07,5.727,0.39,4
21217,6,7,8,34.9,128,76.9,60,14,2.61,5.563,0.45,4
21219,6,8,6,35.6,131,77.8,59,14,0.16,2.8,-0.98,3
21221,6,8,6,35.1,131,77.8,59,14,7.85,6.665,0.99,4
21223,6,8,6,33.7,131,77.4,63,14,4.72,6.158,0.31,4
21225,6,6,6,34.6,131,77.6,59,14,5.04,6.223,0.72,4
21227,6,5,7,35.6,128,78.1,60,14,0.45,3.813,-0.68,3
21229,6,7,8,33.8,131,75.4,63,14,0.31,3.429,-0.58,3
21231,6,7,8,31.8,125,75.6,66,19,5.12,6.239,0.89,4
21233,6,6,6,34.6,131,77.6,59,4,0.29,3.374,-2.3,2
21235,6,7,8,37.8,125,76,66,20,1.12,4.719,1.15,4
21237,6,9,9,36,125,75.5,66,19,0.04,1.278,-1,3
21239,6,2,2,32.9,131,76.2,63,4,0.68,4.215,-2.04,3
22001,7,2,2,52.8,134,82.5,70,1,0.35,3.568,-1.56,3
22003,7,6,6,50,134,82.1,70,1,0.15,2.709,-2.38,2
22005,7,2,2,53.8,121,82.5,80,1,3.75,5.926,-1.22,3
22007,7,6,6,54.3,128,82.4,75,1,7.1,6.565,-0.22,3
22009,7,6,6,49.7,139,82.1,69,1,3.84,5.951,-0.5,3
22011,7,6,6,50.8,134,81.5,70,1,0.51,3.922,-1.45,3
22013,7,6,6,45.6,153,81.8,58,4,1.35,4.908,-0.03,3
22015,7,2,2,44.9,159,82.1,56,2,3.29,5.797,0.25,4
22017,7,2,2,47.2,159,83.2,56,2,5.86,6.373,0.65,4
22019,7,3,2,52.3,134,82.4,70,1,2.12,5.357,-0.67,3
22021,7,8,6,47.6,153,82.5,58,4,2.09,5.343,0.35,4
22023,7,8,6,51.4,134,81.8,70,1,32.03,8.072,0.77,4
22025,7,7,8,49.4,139,81.9,69,4,4.84,6.182,0.08,4
22027,7,6,6,45.6,153,81.8,58,4,1.68,5.125,0.08,4
22029,7,7,8,49.4,139,81.9,69,1,6.99,6.55,-0.18,3
22031,7,6,6,47.2,159,83.2,56,4,1.93,5.264,0.37,4
22033,7,2,2,51,131,82,71,1,3.17,5.759,-0.73,3
22035,7,7,8,46,143,82.9,71,1,4.75,6.163,-1.24,3
22037,7,6,6,50.9,131,81,71,1,0.5,3.917,-1.46,3
22039,7,7,8,51.5,139,82.4,69,1,2.26,5.419,-0.56,3
22041,7,7,8,47.6,143,82.5,71,1,1.9,5.246,-1.35,3
22043,7,8,6,47.7,139,80.9,69,4,2.93,5.681,-0.2,3
22045,7,4,5,51.9,128,81.9,75,1,44.21,8.394,0.48,4
22047,7,6,6,52.3,128,81.8,75,1,5.24,6.261,-0.56,3
22049,7,6,6,46.9,153,82.3,58,4,1.8,5.19,0.2,4
22051,7,0,1,52.9,121,81.9,80,1,52.38,8.564,0.18,4
22053,7,6,5,52.8,134,82.5,70,1,0.95,4.554,-1.04,3
22055,7,2,2,51.9,128,81.9,75,1,0.17,2.834,-2.47,2
22057,7,3,2,54.3,121,81.7,80,1,26.32,7.875,0.11,4
22059,7,7,8,48.7,139,82.2,69,4,5.82,6.366,-0.02,3
22061,7,4,5,45.8,153,81.6,58,4,0.19,2.936,-0.99,3
22063,7,2,2,52.3,131,81.6,71,1,7.8,6.659,0.07,4
22065,7,7,8,46.8,143,81,71,1,4.07,6.008,-0.68,3
22067,7,6,5,46.8,143,83.2,71,1,1.36,4.913,-1.85,3
22069,7,6,5,49.4,149,82.9,62,4,3.31,5.801,0.39,4
22071,7,0,1,52.9,121,81.9,80,1,48.42,8.485,0.14,4
22073,7,3,2,46.7,153,82.3,58,4,3.44,5.841,0.51,4
22075,7,1,1,52.9,121,81.9,80,1,65.22,8.783,0.3,4
22077,7,6,6,51.8,139,81.7,69,1,5.64,6.336,0.17,4
22079,7,3,2,47.7,139,80.9,69,4,2.89,5.667,-0.21,3
22081,7,8,6,49.4,159,82.9,56,4,3.36,5.816,1.11,4
22083,7,6,6,46.7,143,82.3,71,1,1.07,4.674,-1.75,3
22085,7,7,8,49.7,149,81.4,62,4,14.46,7.276,1.63,4
22087,7,0,1,52.9,121,81.9,80,1,74.07,8.91,0.37,4
22089,7,0,1,52.9,121,81.9,80,1,30.85,8.034,-0.1,3
