FIPS,AREA,Mean Annual Precipitation (in.)
26025,0.21875,927.5955583
20185,0.217013889,686.7571216
01069,0.140625,1397.378641
16081,0.125,687.9662522
13127,0.123263889,1256.514513
37119,0.138888889,1106.593753
38093,0.673611111,498.0175262
48491,0.279513889,882.6799392
19009,0.121527778,868.1218584
31025,0.170138889,815.8980626
38087,0.390625,372.0813336
42117,0.309027778,962.2594375
13077,0.112847222,1278.515848
18183,0.085069444,978.7849009
31121,0.135416667,708.1250008
48191,0.215277778,591.2001604
46053,0.314236111,630.9751395
05145,0.255208333,1265.977347
55035,0.177083333,834.1518632
38001,0.291666667,401.9352969
01061,0.147569444,1466.686241
26159,0.190972222,978.4259999
31043,0.079861111,725.8928249
42111,0.279513889,1126.414223
17151,0.104166667,1220.224166
40025,0.460069444,434.0058109
51161,0.067708333,1121.011786
13247,0.03125,1258.727227
30027,1.336805556,414.5842205
48169,0.225694444,545.7826928
46135,0.170138889,674.1954065
51057,0.083333333,1105.892705
28071,0.189236111,1451.188808
20173,0.256944444,860.1466873
08029,0.284722222,480.4535353
37187,0.121527778,1273.126857
18157,0.138888889,983.5318733
30003,1.477430556,406.4836312
40095,0.105902778,1048.968199
30085,0.734375,333.4796218
17043,0.088541667,950.1521618
12035,0.119791667,1298.895649
13151,0.078125,1247.677116
05103,0.185763889,1353.390091
28047,0.147569444,1660.991879
48465,0.784722222,493.8244025
48243,0.557291667,412.2461677
27023,0.171875,680.8599009
46057,0.145833333,627.187383
22099,0.196180556,1562.774247
42105,0.28125,1068.936421
51011,0.090277778,1117.550192
18011,0.114583333,1052.651976
27087,0.166666667,641.7277082
29083,0.194444444,1116.820892
48315,0.109375,1252.152861
51187,0.060763889,1040.309147
53035,0.178819444,1157.385338
13201,0.085069444,1327.476331
31171,0.21875,568.544762
18101,0.092013889,1198.942636
29161,0.1875,1163.95185
20059,0.152777778,1002.069891
18023,0.111111111,1028.528749
28079,0.15625,1409.947781
37113,0.130208333,1678.532397
29105,0.206597222,1123.745296
01015,0.152777778,1346.088298
06007,0.458333333,1144.027159
18013,0.088541667,1173.841179
27053,0.177083333,804.5997063
36123,0.109375,878.1598394
48333,0.184027778,763.8850938
47131,0.161458333,1307.691502
31177,0.111111111,779.1362543
12125,0.0625,1305.296112
39161,0.109375,943.6725396
08099,0.416666667,407.2847912
28027,0.157986111,1354.153522
37005,0.055555556,1297.767811
53057,0.565972222,2128.748809
17021,0.1875,991.5708347
06019,1.578125,580.9685156
19019,0.152777778,921.466593
37155,0.243055556,1184.723141
06077,0.371527778,377.973271
21159,0.057291667,1142.00212
29186,0.135416667,1113.281791
31069,0.484375,452.4356978
48197,0.168402778,688.2580422
05083,0.189236111,1268.674402
49039,0.449652778,522.7019671
27065,0.15625,768.3361125
23005,0.293402778,1236.167693
48317,0.225694444,430.5673847
29061,0.161458333,986.6766672
21237,0.057291667,1202.935761
42013,0.140625,1044.305058
30077,0.708333333,663.6944625
27101,0.194444444,721.8333026
27147,0.111111111,838.4571905
08101,0.638888889,359.3666041
55059,0.09375,889.519815
55131,0.142361111,847.4093866
31163,0.152777778,665.178978
06005,0.163194444,921.3297885
48415,0.248263889,555.7363644
26045,0.152777778,873.1273852
46049,0.277777778,525.4160616
13269,0.09375,1205.70482
37157,0.147569444,1136.04541
17095,0.190972222,949.8621815
39125,0.130208333,914.4019995
40099,0.105902778,1007.812133
27157,0.163194444,857.0986153
17155,0.053819444,911.3380659
48117,0.401041667,485.5912556
20135,0.260416667,560.0865348
20099,0.189236111,1110.185597
55101,0.098958333,871.8910544
36109,0.130208333,997.1321338
29127,0.119791667,995.9392718
47077,0.128472222,1363.530402
51199,0.034722222,1194.7375
01013,0.203125,1427.888718
13067,0.081597222,1322.964036
24027,0.065972222,1124.556046
40153,0.342013889,664.8263959
49031,0.215277778,452.7487104
04012,1.112847222,161.6722155
16039,0.878472222,532.8560674
28135,0.152777778,1414.098522
21017,0.076388889,1156.740218
06091,0.253472222,1323.160544
17031,0.269097222,968.520192
36027,0.223958333,1170.332793
48001,0.265625,1143.501565
45017,0.097222222,1160.335358
42029,0.203125,1192.865472
49021,0.878472222,384.479526
30095,0.545138889,466.172229
47155,0.151041667,1395.580687
48037,0.225694444,1274.809232
51089,0.097222222,1160.334462
25011,0.199652778,1252.970612
50009,0.197916667,1160.186058
30013,0.828125,428.9291617
17181,0.109375,1209.449529
29101,0.225694444,1082.264845
47111,0.081597222,1327.500849
39037,0.15625,994.1116659
29085,0.107638889,1111.384203
37173,0.144097222,1554.705546
40081,0.248263889,980.8531486
18117,0.109375,1202.295083
17163,0.180555556,1062.894618
29225,0.149305556,1149.731509
51025,0.144097222,1159.540839
29027,0.223958333,1095.217362
31013,0.291666667,406.5839876
42099,0.157986111,1096.680117
37033,0.109375,1134.968103
35007,0.942708333,479.2361143
39017,0.121527778,1037.183723
51117,0.177083333,1117.911762
56033,0.736111111,461.4897647
01105,0.178819444,1345.342427
04013,2.329861111,240.8181071
21177,0.130208333,1251.333994
26093,0.154513889,827.6738172
31159,0.171875,741.9000016
29073,0.145833333,1150.437023
40037,0.232638889,1045.138061
42063,0.223958333,1157.104962
48453,0.246527778,852.2089435
46089,0.333333333,514.6939068
48365,0.196180556,1285.96283
06101,0.170138889,524.254284
20027,0.15625,783.6081116
26125,0.262152778,831.1548991
38077,0.446180556,595.7057614
48499,0.180555556,1122.243082
55117,0.140625,841.4907377
06079,0.854166667,452.0415033
18073,0.149305556,975.8972076
08123,1.114583333,362.9896421
21061,0.083333333,1283.543126
31077,0.166666667,668.8556245
10003,0.126736111,1117.156436
25027,0.447916667,1220.184071
23015,0.152777778,1220.005454
51143,0.262152778,1128.941786
29107,0.166666667,1052.025627
29133,0.112847222,1252.774617
05019,0.220486111,1363.724408
46093,0.989583333,442.4872626
38027,0.196180556,498.5669915
25007,0.046875,1226.198147
05139,0.244791667,1388.129718
37019,0.243055556,1404.050286
13011,0.053819444,1308.796446
08077,0.892361111,454.568482
13195,0.067708333,1225.970769
13283,0.048611111,1156.58929
55073,0.440972222,812.2037012
01001,0.142361111,1370.549757
31029,0.236111111,482.7709562
20143,0.215277778,755.211856
06055,0.222222222,859.2804675
40137,0.243055556,922.9743565
48063,0.052083333,1166.102002
51045,0.081597222,1110.064257
54021,0.097222222,1178.96036
48227,0.208333333,495.66975
51085,0.121527778,1111.104147
46129,0.237847222,468.4316789
08067,0.444444444,600.5991018
39159,0.126736111,965.0078083
42005,0.175347222,1061.851485
21089,0.095486111,1072.947633
13293,0.083333333,1223.433754
05017,0.164930556,1372.295681
08023,0.335069444,425.8497916
16029,0.493055556,565.3862334
27163,0.126736111,825.008356
27011,0.164930556,615.7725271
04025,2.111111111,419.7152307
40045,0.333333333,620.3201564
18127,0.121527778,996.9068604
06001,0.197916667,508.2194736
16059,1.359375,575.8545849
24013,0.123263889,1105.268869
38059,0.588541667,438.9431859
51107,0.135416667,1042.531923
24031,0.138888889,1083.242249
37167,0.104166667,1160.397339
48109,0.942708333,333.2233151
21109,0.085069444,1259.122446
51077,0.125,1130.019997
20109,0.305555556,475.3643187
17125,0.151041667,968.3299996
39137,0.135416667,907.827179
08039,0.479166667,440.7625728
39153,0.119791667,966.8005805
13139,0.112847222,1391.14769
48469,0.215277778,1006.475239
39035,0.128472222,1016.646764
48351,0.241319444,1464.848706
01117,0.203125,1402.373249
17153,0.057291667,1231.599095
39001,0.15625,1107.708998
13167,0.072916667,1163.112383
40119,0.177083333,962.1483328
19065,0.190972222,929.0937267
35013,0.942708333,278.8116209
54007,0.135416667,1234.926537
26099,0.151041667,848.0080419
51115,0.027777778,1163.51001
32005,0.208333333,428.0403332
29163,0.180555556,990.4096146
19079,0.154513889,887.5250573
19027,0.171875,856.1714157
13073,0.079861111,1148.020216
